dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D02;1014;0.0019243068878929;0.0029235210570877;0.1390382676799007;-0.451171875;True;61;0.7982867711552107;False;0.451171875
D02;965;0.0016782439451431;0.0027602873548425;0.1430947580645161;-0.45703125;True;56;0.7950773598277018;False;0.45703125
D02;2387;0.0002739553352513;0.0011420373833342;0.197428466191067;0.529296875;True;198;0.7942322315100323;False;0.529296875
D02;614;0.0015306530642673;0.0026901194814159;0.1458281637717121;-0.4609375;True;21;0.7935536138727892;False;0.4609375
D02;410;0.0001795506899126;0.0008485218087809;0.2102231312034739;-0.544921875;True;1;0.7881809766457484;False;0.544921875
D02;2318;0.0006484457665632;0.0016439583031164;0.1714756513647642;0.49609375;True;191;0.7874417560430502;False;0.49609375
D02;2030;0.0013951013683914;0.0025616409190429;0.1485848325062034;0.46484375;True;163;0.7872081669309912;False;0.46484375
D02;814;0.0006484457665632;0.0016439583031164;0.1714756513647642;-0.49609375;True;41;0.7869682445204966;False;0.49609375
D02;2160;0.0018388274453319;0.0028593139426655;0.1403846153846153;0.453125;True;176;0.7868301659574914;False;0.453125
D02;452;0.0031371058149623;0.0039914417037765;0.1246122828784119;-0.4296875;True;5;0.7866308056055945;False;0.4296875
D02;1076;0.0015306530642673;0.0026901194814159;0.1458281637717121;-0.4609375;True;67;0.7858109127374475;False;0.4609375
D02;1088;0.0011031796774387;0.0021903402888933;0.1555782800868486;-0.474609375;True;68;0.7852037813488489;False;0.474609375
D02;590;0.0005058622888153;0.001557843174715;0.1789343594913151;-0.505859375;True;19;0.7841176389046632;False;0.505859375
D02;1096;0.0009115030057515;0.0019115466920207;0.1612777217741935;-0.482421875;True;69;0.7839380171755571;False;0.482421875
D02;1170;0.0005058622888153;0.001557843174715;0.1789343594913151;-0.505859375;True;77;0.7800692438847503;False;0.505859375
D02;635;0.0018388274453319;0.0028593139426655;0.1403846153846153;-0.453125;True;23;0.7799138365247675;False;0.453125
D02;1069;0.0024090538036404;0.0033205439188619;0.1323937655086849;-0.44140625;True;66;0.7797548078192259;False;0.44140625
D02;627;0.0017568495522413;0.0028084944907614;0.1417367788461538;-0.455078125;True;22;0.7792954174216911;False;0.455078125
D02;1057;0.0037284701172095;0.0046066820544558;0.1195409429280397;-0.421875;True;65;0.7770146268940735;False;0.421875
D02;1004;0.0020134213752702;0.0029644847384632;0.1376977357320099;-0.44921875;True;60;0.7753173875761138;False;0.44921875
D02;519;0.0004134576132324;0.0014086404729897;0.1850060096153846;-0.513671875;True;11;0.7749480841796681;False;0.513671875
D02;580;0.0001528102811647;0.0007588713962925;0.2151170905707196;-0.55078125;True;18;0.7734215365211619;False;0.55078125
D02;974;0.0017568495522413;0.0028084944907614;0.1417367788461538;-0.455078125;True;57;0.7728844227922185;False;0.455078125
D02;957;0.0018388274453319;0.0028593139426655;0.1403846153846153;-0.453125;True;55;0.7718801376038723;False;0.453125
D02;823;0.0006811155767964;0.0016630572000112;0.1700013570099255;-0.494140625;True;42;0.7709540243743679;False;0.494140625
D02;2106;0.0006172382545422;0.0016439583031164;0.1729557614764268;0.498046875;True;170;0.7705714814042515;False;0.498046875
D02;2324;0.0005874329623308;0.0016439583031164;0.1744416873449131;0.5;True;192;0.7704288751962843;False;0.5
D02;2155;0.0015306530642673;0.0026901194814159;0.1458281637717121;0.4609375;True;175;0.7666189246500347;False;0.4609375
D02;830;0.0007885341469502;0.001759829744717;0.1656133684863523;-0.48828125;True;43;0.7639509797133284;False;0.48828125
D02;2096;0.0006484457665632;0.0016439583031164;0.1714756513647642;0.49609375;True;169;0.763885281278232;False;0.49609375
D02;2117;0.0005058622888153;0.001557843174715;0.1789343594913151;0.505859375;True;171;0.7624313953463027;False;0.505859375
D02;2333;0.0005874329623308;0.0016439583031164;0.1744416873449131;0.5;True;193;0.761937732048712;False;0.5
D02;2120;0.0005058622888153;0.001557843174715;0.1789343594913151;0.505859375;True;172;0.7608784738064199;False;0.505859375
D02;658;0.0020134213752702;0.0029644847384632;0.1376977357320099;-0.44921875;True;25;0.7595185055287594;False;0.44921875
D02;1161;0.0004811081761588;0.0015322249523321;0.1804435483870967;-0.5078125;True;76;0.75942326558398;False;0.5078125
D02;2088;0.0008686652051795;0.0018616847814245;0.1627171215880893;0.484375;True;168;0.7572851452668294;False;0.484375
D02;2357;0.0004574876202178;0.0014917442115529;0.1819585530397022;0.509765625;True;195;0.7563272327176389;False;0.509765625
D02;1111;0.0006484457665632;0.0016439583031164;0.1714756513647642;-0.49609375;True;71;0.7557981287431975;False;0.49609375
D02;1109;0.0007153100391853;0.0016941118826432;0.1685328784119107;-0.4921875;True;70;0.7547139553193081;False;0.4921875
D02;983;0.0020134213752702;0.0029644847384632;0.1376977357320099;-0.44921875;True;58;0.7523942570124706;False;0.44921875
D02;2399;0.000161276729747;0.0007856973223545;0.2134799550248139;0.548828125;True;199;0.7514869157319476;False;0.548828125
D02;1020;0.0024090538036404;0.0033205439188619;0.1323937655086849;-0.44140625;True;62;0.7513340623858942;False;0.44140625
D02;2344;0.0007153100391853;0.0016941118826432;0.1685328784119107;0.4921875;True;194;0.7511541792798536;False;0.4921875
D02;991;0.0021063087413067;0.0030551904019944;0.1363630195409429;-0.447265625;True;59;0.7502283241094165;False;0.447265625
D02;1154;0.0005317996813093;0.0015739121881174;0.1774309863523573;-0.50390625;True;75;0.7490819277094021;False;0.50390625
D02;840;0.0011566042580506;0.0022657070995816;0.1541679590570719;-0.47265625;True;44;0.7483211542481817;False;0.47265625
D02;2043;0.0025185015985192;0.003423092629929;0.1310823123449131;0.439453125;True;164;0.7480462528454573;False;0.439453125
D02;852;0.0013951013683914;0.0025616409190429;0.1485848325062034;-0.46484375;True;45;0.7461423103788676;False;0.46484375
D02;421;0.0003370135191116;0.0012944096024307;0.1911707118486352;-0.521484375;True;2;0.7459746531767788;False;0.521484375
D02;2377;0.0003734109503731;0.0013555147950715;0.1880767292183623;0.517578125;True;197;0.74576534075546;False;0.517578125
D02;442;0.0022031112663113;0.00312921136233;0.1350341191066997;-0.4453125;True;4;0.7447158581848715;False;0.4453125
D02;2368;0.0003734109503731;0.0013555147950715;0.1880767292183623;0.517578125;True;196;0.7446725831479897;False;0.517578125
D02;1040;0.0027511562101905;0.0036333685686419;0.1284768532878412;-0.435546875;True;64;0.7413517121178929;False;0.435546875
D02;2074;0.0009115030057515;0.0019115466920207;0.1612777217741935;0.482421875;True;167;0.7408607161357885;False;0.482421875
D02;2133;0.0006484457665632;0.0016439583031164;0.1714756513647642;0.49609375;True;173;0.7403465295961958;False;0.49609375
D02;1149;0.0006484457665632;0.0016439583031164;0.1714756513647642;-0.49609375;True;74;0.7383591845763056;False;0.49609375
D02;862;0.0015306530642673;0.0026901194814159;0.1458281637717121;-0.4609375;True;46;0.7369533589407777;False;0.4609375
D02;2140;0.0010520450702098;0.0021071723037113;0.1569944168734491;0.4765625;True;174;0.7361571086826044;False;0.4765625
D02;430;0.0013315590671429;0.0025124449371758;0.1499718905086849;-0.466796875;True;3;0.7342537172310467;False;0.466796875
D02;2069;0.001212411302351;0.0023547874821231;0.1527634537841191;0.470703125;True;166;0.7332075659682263;False;0.470703125
D02;941;0.0017568495522413;0.0028084944907614;0.1417367788461538;-0.455078125;True;54;0.7320968623969425;False;0.455078125
D02;894;0.0016028854871773;0.0027214554091066;0.1444585530397022;-0.458984375;True;49;0.7315585775322913;False;0.458984375
D02;680;0.0003370135191116;0.0012944096024307;0.1911707118486352;-0.521484375;True;28;0.7310651456365316;False;0.521484375
D02;874;0.0016028854871773;0.0027214554091066;0.1444585530397022;-0.458984375;True;47;0.7298273802525279;False;0.458984375
