dia;condicao;banda_nm;genotipo_a;genotipo_b;diferenca_media;q_tukey;q_critico_tukey;significativo_tukey;F_anova;p_anova
D05;NIRRIG;842;BR16;CD202;0.005986560075048164;0.8215667437250727;3.3683924527252396;False;19.839048329027705;6.672564606747315e-08
D05;NIRRIG;843;BR16;CD202;0.006019327748314707;0.8258512782968739;3.3683924527252396;False;19.877156713443366;6.496737231934042e-08
D05;NIRRIG;844;BR16;CD202;0.006076161968159299;0.8333831725452702;3.3683924527252396;False;19.908573344792046;6.35534770650562e-08
D05;NIRRIG;845;BR16;CD202;0.006095615871103188;0.8355909645837145;3.3683924527252396;False;19.932087424481242;6.251583044499463e-08
D05;NIRRIG;846;BR16;CD202;0.006081601924348146;0.8330615065743663;3.3683924527252396;False;19.945895496380672;6.191457902165044e-08
D05;NIRRIG;847;BR16;CD202;0.00608379946132942;0.8328706788359007;3.3683924527252396;False;19.965645299446024;6.106485360953741e-08
D05;NIRRIG;848;BR16;CD202;0.006098692995387456;0.8346693855912051;3.3683924527252396;False;20.00692751934365;5.932696970296017e-08
D05;NIRRIG;849;BR16;CD202;0.006129324985150175;0.8386638232915244;3.3683924527252396;False;20.066468933448355;5.6908956831574724e-08
D05;NIRRIG;850;BR16;CD202;0.006173651338558406;0.8445544709443072;3.3683924527252396;False;20.13544116455285;5.423341010151531e-08
D05;NIRRIG;851;BR16;CD202;0.006208796065343858;0.8492652678153961;3.3683924527252396;False;20.208920391802184;5.15240976439103e-08
D05;NIRRIG;852;BR16;CD202;0.006257107101734771;0.8560095008284623;3.3683924527252396;False;20.293632182898858;4.8571552773268014e-08
D05;NIRRIG;853;BR16;CD202;0.006312018978236855;0.8637840135077033;3.3683924527252396;False;20.38491318088432;4.558295886040695e-08
D05;NIRRIG;854;BR16;CD202;0.006354327509107804;0.8697875996757778;3.3683924527252396;False;20.464533258444835;4.3129752213101244e-08
D05;NIRRIG;855;BR16;CD202;0.00636216626352093;0.8709272466686028;3.3683924527252396;False;20.523483000658146;4.14006475864301e-08
D05;NIRRIG;856;BR16;CD202;0.006360427579509942;0.870558928504198;3.3683924527252396;False;20.557031301069923;4.044839572610685e-08
D05;NIRRIG;857;BR16;CD202;0.006368246760794172;0.8715188244930852;3.3683924527252396;False;20.58171658512253;3.976202769529726e-08
D05;NIRRIG;858;BR16;CD202;0.006380095928555152;0.8731863673651635;3.3683924527252396;False;20.616766929938994;3.880784324059976e-08
D05;NIRRIG;859;BR16;CD202;0.006383605938039771;0.8736566009661842;3.3683924527252396;False;20.652626959575485;3.785580642520624e-08
D05;NIRRIG;860;BR16;CD202;0.006377179297987423;0.8726329697306745;3.3683924527252396;False;20.675381335604353;3.7264112052961924e-08
D05;NIRRIG;861;BR16;CD202;0.006366063021053359;0.8708360364756245;3.3683924527252396;False;20.702924903374488;3.6560502016725095e-08
D05;NIRRIG;862;BR16;CD202;0.006355305845418657;0.8690946195730828;3.3683924527252396;False;20.75077672055316;3.53702104424595e-08
D05;NIRRIG;863;BR16;CD202;0.006348899434040822;0.8680540102614748;3.3683924527252396;False;20.810154735102465;3.394805711121336e-08
D05;NIRRIG;864;BR16;CD202;0.006354889504624817;0.8686365910720156;3.3683924527252396;False;20.847227863676988;3.308987605495283e-08
D05;NIRRIG;865;BR16;CD202;0.006374781485624981;0.8710671877869232;3.3683924527252396;False;20.87198199722834;3.252922727181268e-08
D05;NIRRIG;866;BR16;CD202;0.006392058043960702;0.8730342626903496;3.3683924527252396;False;20.883449285752338;3.2272806157875405e-08
D05;NIRRIG;867;BR16;CD202;0.0063989077289194896;0.8736384131642829;3.3683924527252396;False;20.87795963994331;3.239530200675241e-08
D05;NIRRIG;868;BR16;CD202;0.006398223361694155;0.8735525421374115;3.3683924527252396;False;20.882590725874543;3.229193278809344e-08
D05;NIRRIG;869;BR16;CD202;0.006386544658079751;0.8722346651504606;3.3683924527252396;False;20.902585929568612;3.184947863061914e-08
D05;NIRRIG;870;BR16;CD202;0.0063542346092280155;0.8681055568464758;3.3683924527252396;False;20.931102136083545;3.122916030688225e-08
D05;NIRRIG;871;BR16;CD202;0.006299277973803807;0.8608443883423597;3.3683924527252396;False;20.978067965151382;3.023427641460773e-08
D05;NIRRIG;872;BR16;CD202;0.006235814647040705;0.8525908892359725;3.3683924527252396;False;21.043460898607798;2.8902698818259023e-08
D05;NIRRIG;873;BR16;CD202;0.0061840427851587165;0.8458768615464863;3.3683924527252396;False;21.100967849235357;2.778125218167859e-08
D05;NIRRIG;874;BR16;CD202;0.006163282717065233;0.8431048125577383;3.3683924527252396;False;21.13505760162134;2.7137549126271026e-08
D05;NIRRIG;875;BR16;CD202;0.006177900688368876;0.8450859187174894;3.3683924527252396;False;21.168006638979595;2.652986185108246e-08
D05;NIRRIG;876;BR16;CD202;0.006184807169290041;0.8459515431941258;3.3683924527252396;False;21.18142062382535;2.6286462485022775e-08
D05;NIRRIG;877;BR16;CD202;0.006192276254898044;0.8466881018844382;3.3683924527252396;False;21.158041847140115;2.671216436673031e-08
D05;NIRRIG;878;BR16;CD202;0.006210193568697342;0.8488657954096324;3.3683924527252396;False;21.12852704116888;2.7259672418271065e-08
D05;NIRRIG;879;BR16;CD202;0.006215832330561888;0.849542149243376;3.3683924527252396;False;21.11389821246598;2.7535276996049455e-08
D05;NIRRIG;880;BR16;CD202;0.006207280307309659;0.8482496616046907;3.3683924527252396;False;21.106743624730452;2.7671103013904486e-08
D05;NIRRIG;881;BR16;CD202;0.006163048872800392;0.8421814762653209;3.3683924527252396;False;21.1198388724618;2.7423014364421054e-08
D05;NIRRIG;882;BR16;CD202;0.006083204878831294;0.8312866644148632;3.3683924527252396;False;21.15377332254408;2.6790646592205154e-08
D05;NIRRIG;883;BR16;CD202;0.005988338037262286;0.8179622479888621;3.3683924527252396;False;21.179663720548636;2.63182115735859e-08
D05;NIRRIG;884;BR16;CD202;0.005912336837892163;0.8073515753419946;3.3683924527252396;False;21.202859415812423;2.5902177726933078e-08
D05;NIRRIG;885;BR16;CD202;0.005849431722918741;0.7988213663877339;3.3683924527252396;False;21.22751969375414;2.5467237999003547e-08
D05;NIRRIG;886;BR16;CD202;0.005784494388857864;0.7901590744297431;3.3683924527252396;False;21.24309243244818;2.5196427604240535e-08
D05;NIRRIG;887;BR16;CD202;0.005753823483640952;0.7860507858154341;3.3683924527252396;False;21.240059331294294;2.524894167739335e-08
D05;NIRRIG;888;BR16;CD202;0.005734286122039078;0.7834341631621904;3.3683924527252396;False;21.246142110740923;2.5143739001420672e-08
D05;NIRRIG;889;BR16;CD202;0.005713214080729667;0.7806888252829284;3.3683924527252396;False;21.264774024707595;2.4824274716033885e-08
D05;NIRRIG;890;BR16;CD202;0.005700866343121058;0.7790834525085196;3.3683924527252396;False;21.281770203653473;2.4536473507536296e-08
D05;NIRRIG;891;BR16;CD202;0.005671626574072608;0.7752592545134966;3.3683924527252396;False;21.31519368677053;2.3980404700776625e-08
D05;NIRRIG;892;BR16;CD202;0.005622716920804738;0.7685380969344147;3.3683924527252396;False;21.341748235443053;2.3547801932710806e-08
D05;NIRRIG;893;BR16;CD202;0.005572605184710477;0.7613476677744164;3.3683924527252396;False;21.34531870075143;2.3490246225892728e-08
D05;NIRRIG;894;BR16;CD202;0.0055358533878853144;0.7562180798388027;3.3683924527252396;False;21.334271046462117;2.3668800995051714e-08
D05;NIRRIG;895;BR16;CD202;0.005497976701713592;0.7511951605979474;3.3683924527252396;False;21.30987204738918;2.4068071989312443e-08
D05;NIRRIG;896;BR16;CD202;0.00547512401699346;0.7481079136593132;3.3683924527252396;False;21.295405570141003;2.4308047329021915e-08
D05;NIRRIG;897;BR16;CD202;0.005451026572445228;0.7447323041220166;3.3683924527252396;False;21.28415407538912;2.4496380155187843e-08
D05;NIRRIG;898;BR16;CD202;0.005399715520508774;0.7377178432399409;3.3683924527252396;False;21.283067814532053;2.4514641220923077e-08
D05;NIRRIG;899;BR16;CD202;0.0053414675721414895;0.7299645827426496;3.3683924527252396;False;21.299495336674912;2.4239957974404064e-08
D05;NIRRIG;900;BR16;CD202;0.0052466799563648525;0.7172756988633728;3.3683924527252396;False;21.333642705814345;2.3678997955852526e-08
D05;NIRRIG;901;BR16;CD202;0.0051672050998419206;0.7065337438363614;3.3683924527252396;False;21.370393549670784;2.309006852361447e-08
D05;NIRRIG;902;BR16;CD202;0.005131207194834619;0.7015294891193739;3.3683924527252396;False;21.388284285771054;2.2808807096484293e-08
D05;NIRRIG;903;BR16;CD202;0.0050994305072837864;0.6971610162444121;3.3683924527252396;False;21.39872219748736;2.2646330994663457e-08
D05;NIRRIG;904;BR16;CD202;0.005080340296787167;0.6945260112548582;3.3683924527252396;False;21.389613853014843;2.2788045104913047e-08
D05;NIRRIG;905;BR16;CD202;0.005075983438956211;0.6938645929943833;3.3683924527252396;False;21.36666597689734;2.3149114534673277e-08
D05;NIRRIG;906;BR16;CD202;0.005097694112166318;0.6965125375545093;3.3683924527252396;False;21.33962352086828;2.3582120565126894e-08
D05;NIRRIG;907;BR16;CD202;0.0051304653101860165;0.7006703829578702;3.3683924527252396;False;21.280263658048195;2.4561846036048576e-08
D05;NIRRIG;908;BR16;CD202;0.0051600944356275935;0.7048144222623793;3.3683924527252396;False;21.23396333105323;2.535482415759247e-08
D05;NIRRIG;909;BR16;CD202;0.005165201987293422;0.7058048729831192;3.3683924527252396;False;21.231095935588804;2.5404785187950403e-08
D05;NIRRIG;910;BR16;CD202;0.00513169177372963;0.7013404165319763;3.3683924527252396;False;21.25324634994295;2.5021436688262395e-08
D05;NIRRIG;911;BR16;CD202;0.0051523294928745855;0.7041830719444611;3.3683924527252396;False;21.27463162524224;2.465693568465546e-08
D05;NIRRIG;912;BR16;CD202;0.00516861115643974;0.7065955835762452;3.3683924527252396;False;21.306039926779253;2.4131404038546063e-08
D05;NIRRIG;913;BR16;CD202;0.00515206976404925;0.7046302146114011;3.3683924527252396;False;21.32409898272301;2.383443016419035e-08
D05;NIRRIG;914;BR16;CD202;0.005143302566069208;0.7035678167126249;3.3683924527252396;False;21.30939634668491;2.4075924480989683e-08
D05;NIRRIG;915;BR16;CD202;0.005125081539946397;0.7013335107772136;3.3683924527252396;False;21.30219777109098;2.419507284722804e-08
D05;NIRRIG;916;BR16;CD202;0.005097186981805724;0.6978112459375151;3.3683924527252396;False;21.28503143213471;2.4481641108046787e-08
D05;NIRRIG;917;BR16;CD202;0.005071632366585588;0.6946598664117065;3.3683924527252396;False;21.252354774887664;2.5036752101990054e-08
D05;NIRRIG;918;BR16;CD202;0.0050362465636575315;0.6903231854208702;3.3683924527252396;False;21.24087660747706;2.523478064339713e-08
D05;NIRRIG;919;BR16;CD202;0.004976075745959818;0.6824731356737896;3.3683924527252396;False;21.248302871948447;2.5106476150168012e-08
D05;NIRRIG;920;BR16;CD202;0.004904985352719882;0.6729569186190266;3.3683924527252396;False;21.25346121839581;2.501774712439179e-08
D05;NIRRIG;921;BR16;CD202;0.004892137973195876;0.6715156305541591;3.3683924527252396;False;21.27497207962996;2.465117688442749e-08
D05;NIRRIG;922;BR16;CD202;0.004899856900639099;0.6729662122764031;3.3683924527252396;False;21.316870779781375;2.3952844362127982e-08
D05;NIRRIG;923;BR16;CD202;0.00490910787630372;0.6744721489366547;3.3683924527252396;False;21.322624948452113;2.3858529521552816e-08
D05;NIRRIG;924;BR16;CD202;0.0049354185451704335;0.678458685133125;3.3683924527252396;False;21.31997254961597;2.3901956969267108e-08
D05;NIRRIG;925;BR16;CD202;0.004971667293451221;0.684085459523531;3.3683924527252396;False;21.32503904543646;2.3819073829577686e-08
D05;NIRRIG;926;BR16;CD202;0.005005224231889649;0.6894742581587756;3.3683924527252396;False;21.325321709210872;2.3814458370130503e-08
D05;NIRRIG;927;BR16;CD202;0.0050085143024865;0.6910287281106798;3.3683924527252396;False;21.352869454153712;2.336900131110433e-08
D05;NIRRIG;928;BR16;CD202;0.004978598015218605;0.6881416160386369;3.3683924527252396;False;21.380858160044315;2.29251264006639e-08
D05;NIRRIG;929;BR16;CD202;0.004950739435264806;0.6854260942204371;3.3683924527252396;False;21.390113308120206;2.27802508023291e-08
D05;NIRRIG;930;BR16;CD202;0.004951088079040433;0.6864084347022734;3.3683924527252396;False;21.37693726323674;2.298678571740927e-08
D05;NIRRIG;931;BR16;CD202;0.005006326239558323;0.6950095896377881;3.3683924527252396;False;21.376762296066524;2.2989541164767236e-08
D05;NIRRIG;932;BR16;CD202;0.005064860319691;0.7042219577448834;3.3683924527252396;False;21.37464072036822;2.3022979381330005e-08
D05;NIRRIG;933;BR16;CD202;0.005066009884193923;0.7054482431437982;3.3683924527252396;False;21.348710251330846;2.3435707695896552e-08
D05;NIRRIG;934;BR16;CD202;0.005057900149780137;0.7053765738827935;3.3683924527252396;False;21.33238565841851;2.3699411289900124e-08
D05;NIRRIG;935;BR16;CD202;0.005065766979473807;0.707419679711184;3.3683924527252396;False;21.331230950788346;2.3718178557690878e-08
D05;NIRRIG;936;BR16;CD202;0.005037782735990648;0.7044983248282798;3.3683924527252396;False;21.333847077710544;2.367568083547496e-08
D05;NIRRIG;937;BR16;CD202;0.004953306533253432;0.6937980479799778;3.3683924527252396;False;21.37556602899749;2.3008389460315312e-08
D05;NIRRIG;938;BR16;CD202;0.004882282368879665;0.6848808784362268;3.3683924527252396;False;21.415363369798477;2.238973621422347e-08
D05;NIRRIG;939;BR16;CD202;0.00490770045797384;0.6894192629026603;3.3683924527252396;False;21.42821144438844;2.219366119703017e-08
D05;NIRRIG;940;BR16;CD202;0.00497620198632398;0.6999819670447345;3.3683924527252396;False;21.426686806477125;2.2216836742740934e-08
D05;NIRRIG;941;BR16;CD202;0.00509088095482757;0.7173663665556019;3.3683924527252396;False;21.40947585054421;2.2480176250553117e-08
D05;NIRRIG;942;BR16;CD202;0.00523338376124638;0.7392100772592711;3.3683924527252396;False;21.385212887185897;2.2856842739693296e-08
D05;NIRRIG;943;BR16;CD202;0.005361126512056114;0.7592880051472382;3.3683924527252396;False;21.373207342435826;2.3045599010934644e-08
D05;NIRRIG;944;BR16;CD202;0.005459733844998871;0.7752179158645652;3.3683924527252396;False;21.346537526772536;2.347063173368416e-08
D05;NIRRIG;945;BR16;CD202;0.005536282053157926;0.7884392432567009;3.3683924527252396;False;21.35703033184448;2.33024621229513e-08
D05;NIRRIG;946;BR16;CD202;0.005558643678683639;0.7944008083581208;3.3683924527252396;False;21.386030739835547;2.284404171263378e-08
D05;NIRRIG;947;BR16;CD202;0.005540214248831443;0.7947075931583145;3.3683924527252396;False;21.436704789259895;2.206500772471317e-08
D05;NIRRIG;948;BR16;CD202;0.005526169693036875;0.7958505218336182;3.3683924527252396;False;21.482306081413533;2.1387169243453008e-08
D05;NIRRIG;949;BR16;CD202;0.005552850223561556;0.803063924533164;3.3683924527252396;False;21.533789211368756;2.0647411548792708e-08
D05;NIRRIG;950;BR16;CD202;0.005582377100422198;0.8105137433751479;3.3683924527252396;False;21.579444257945937;2.001327770803537e-08
D05;NIRRIG;951;BR16;CD202;0.005658591961818393;0.8246018995545292;3.3683924527252396;False;21.583507526588246;1.9957813188596173e-08
D05;NIRRIG;952;BR16;CD202;0.0057650664642932;0.8432974896972044;3.3683924527252396;False;21.57944679517377;2.0013243025226984e-08
D05;NIRRIG;953;BR16;CD202;0.0058878090647311865;0.8645458609306136;3.3683924527252396;False;21.60654039219986;1.9646363718146428e-08
D05;NIRRIG;954;BR16;CD202;0.006004235860556317;0.8848141046482555;3.3683924527252396;False;21.61266544707509;1.956437973074018e-08
D05;NIRRIG;955;BR16;CD202;0.006098221758445543;0.902140442032331;3.3683924527252396;False;21.633817572288468;1.9283935628761628e-08
D05;NIRRIG;956;BR16;CD202;0.0061438245912781575;0.9124480096098944;3.3683924527252396;False;21.672220297751572;1.8785225283628362e-08
D05;NIRRIG;957;BR16;CD202;0.006113750163263099;0.9110525961097788;3.3683924527252396;False;21.66764064436479;1.8843999606606417e-08
D05;NIRRIG;958;BR16;CD202;0.006050464459943061;0.9042666033613769;3.3683924527252396;False;21.64230657503548;1.9172542564946023e-08
D05;NIRRIG;959;BR16;CD202;0.006012731333504329;0.9006697724169731;3.3683924527252396;False;21.627201822922224;1.937120601429491e-08
D05;NIRRIG;960;BR16;CD202;0.006002638095267576;0.9000980475181692;3.3683924527252396;False;21.558286990754144;2.0304634058412452e-08
D05;NIRRIG;961;BR16;CD202;0.00604557099406855;0.9072677297167813;3.3683924527252396;False;21.468280538020377;2.1593355611072892e-08
D05;NIRRIG;962;BR16;CD202;0.006099128436953594;0.916326559201824;3.3683924527252396;False;21.404532707117877;2.255639758126278e-08
D05;NIRRIG;963;BR16;CD202;0.0061618125358688935;0.9268721711485793;3.3683924527252396;False;21.405808291947828;2.2536703327357204e-08
D05;NIRRIG;964;BR16;CD202;0.006250494734440171;0.9412454854596941;3.3683924527252396;False;21.44712341498105;2.1908230768683356e-08
D05;NIRRIG;965;BR16;CD202;0.006305449268673158;0.9501331541819056;3.3683924527252396;False;21.44157299487626;2.1991610002322466e-08
D05;NIRRIG;966;BR16;CD202;0.006293371287022564;0.9488008619477318;3.3683924527252396;False;21.434508246547747;2.2098206781702477e-08
D05;NIRRIG;967;BR16;CD202;0.006229603332798206;0.9394893520451022;3.3683924527252396;False;21.41432758006058;2.2405620321944677e-08
D05;NIRRIG;968;BR16;CD202;0.006186582834434962;0.9330966101952232;3.3683924527252396;False;21.394155948018735;2.2717263074793858e-08
D05;NIRRIG;969;BR16;CD202;0.006144444116638281;0.9264005681868076;3.3683924527252396;False;21.38199681199305;2.2907251840838872e-08
D05;NIRRIG;970;BR16;CD202;0.006096722426876644;0.9186410310158413;3.3683924527252396;False;21.358689544907232;2.3275982616081053e-08
D05;NIRRIG;971;BR16;CD202;0.006046906977667854;0.9107677592147687;3.3683924527252396;False;21.358106941985973;2.328527691690888e-08
D05;NIRRIG;972;BR16;CD202;0.005937233022386357;0.8934604553903123;3.3683924527252396;False;21.36259650046412;2.3213752548793675e-08
D05;NIRRIG;973;BR16;CD202;0.0058041162212094655;0.8727933270690083;3.3683924527252396;False;21.385182577362137;2.2857317289745244e-08
D05;NIRRIG;974;BR16;CD202;0.005730152757064122;0.8608414353660745;3.3683924527252396;False;21.382565659344344;2.2898327407646593e-08
D05;NIRRIG;975;BR16;CD202;0.005665570681089749;0.8499187312913677;3.3683924527252396;False;21.302595047135902;2.418848159305291e-08
D05;NIRRIG;976;BR16;CD202;0.005597586678333322;0.8386608481934315;3.3683924527252396;False;21.225542010310654;2.5501842104981384e-08
D05;NIRRIG;977;BR16;CD202;0.005584873063558815;0.8360910641846131;3.3683924527252396;False;21.155600718262434;2.6757018815502042e-08
D05;NIRRIG;978;BR16;CD202;0.005684408990931367;0.8503707583027095;3.3683924527252396;False;21.08582342145089;2.8072201718093264e-08
D05;NIRRIG;979;BR16;CD202;0.005756028954619685;0.8603573441656929;3.3683924527252396;False;21.046105874807584;2.8850118166508024e-08
D05;NIRRIG;980;BR16;CD202;0.005759395845023718;0.8601192074731503;3.3683924527252396;False;21.01679415857982;2.943831923236475e-08
D05;NIRRIG;981;BR16;CD202;0.005781948849612473;0.8624965911511724;3.3683924527252396;False;20.96252160672564;3.055996106355845e-08
D05;NIRRIG;982;BR16;CD202;0.00573652529941282;0.854853427529278;3.3683924527252396;False;20.965346241727275;3.0500521757757606e-08
D05;NIRRIG;983;BR16;CD202;0.005618995261366999;0.836999404094396;3.3683924527252396;False;20.991069952840178;2.996461808383347e-08
D05;NIRRIG;984;BR16;CD202;0.005497326887761167;0.8180614084558339;3.3683924527252396;False;20.971651737179382;3.036825976839572e-08
D05;NIRRIG;985;BR16;CD202;0.005406122636967048;0.8029659565189338;3.3683924527252396;False;20.94317898566464;3.097018356546802e-08
D05;NIRRIG;986;BR16;CD202;0.005331155780664121;0.7902046376269877;3.3683924527252396;False;20.95138125709749;3.079554543717259e-08
D05;NIRRIG;987;BR16;CD202;0.005338479546656449;0.7895717268389476;3.3683924527252396;False;20.941968114627045;3.0996050311030926e-08
D05;NIRRIG;988;BR16;CD202;0.0053960970534934205;0.7960219991990393;3.3683924527252396;False;20.906635941856166;3.176061675897741e-08
D05;NIRRIG;989;BR16;CD202;0.005334569030648995;0.7846805692701846;3.3683924527252396;False;20.875269790792306;3.2455496518935285e-08
D05;NIRRIG;990;BR16;CD202;0.005198101763570273;0.7624337015036239;3.3683924527252396;False;20.84277342462824;3.319180647140526e-08
D05;NIRRIG;991;BR16;CD202;0.005149765095166403;0.7534138144418974;3.3683924527252396;False;20.77794856089353;3.471201915911086e-08
D05;NIRRIG;992;BR16;CD202;0.005099887382444823;0.7448635114985306;3.3683924527252396;False;20.740523247190026;3.562188420439307e-08
D05;NIRRIG;993;BR16;CD202;0.005027425596312973;0.733370571068813;3.3683924527252396;False;20.678676332073582;3.717921693484816e-08
D05;NIRRIG;994;BR16;CD202;0.00492771576148221;0.7172521229378745;3.3683924527252396;False;20.59704636558397;3.93417866710027e-08
D05;NIRRIG;995;BR16;CD202;0.004827070188667459;0.7013220722188566;3.3683924527252396;False;20.542813663936432;4.084919438356414e-08
D05;NIRRIG;996;BR16;CD202;0.004765850130419524;0.6915036528873995;3.3683924527252396;False;20.522796210679562;4.14203792063389e-08
D05;NIRRIG;997;BR16;CD202;0.004747037590262293;0.6880860996023617;3.3683924527252396;False;20.486376592255805;4.248060351612919e-08
D05;NIRRIG;998;BR16;CD202;0.004720092309756563;0.6837840165355107;3.3683924527252396;False;20.470643820174974;4.294714187138183e-08
D05;NIRRIG;999;BR16;CD202;0.004651828235445521;0.6737037600166759;3.3683924527252396;False;20.49353213863581;4.227012942315644e-08
D05;NIRRIG;1000;BR16;CD202;0.004591924907427325;0.6647903830250049;3.3683924527252396;False;20.525822004166226;4.133351953151506e-08
D05;NIRRIG;1001;BR16;CD202;0.004636857028306407;0.6710407438067841;3.3683924527252396;False;20.56274407221686;4.0288484718659756e-08
D05;NIRRIG;1002;BR16;CD202;0.004740914895040138;0.6859123043116265;3.3683924527252396;False;20.604543364271585;3.913792332855375e-08
D05;NIRRIG;1003;BR16;CD202;0.004822151255915452;0.6973921873564713;3.3683924527252396;False;20.681706344607182;3.710132346663562e-08
D05;NIRRIG;1004;BR16;CD202;0.004828390633364377;0.6976742165111706;3.3683924527252396;False;20.81901691504541;3.3740866250829234e-08
D05;NIRRIG;1005;BR16;CD202;0.00474075887678449;0.6848131993432858;3.3683924527252396;False;20.978873568124346;3.0217496574533936e-08
D05;NIRRIG;1006;BR16;CD202;0.004612730944016263;0.6659113204958897;3.3683924527252396;False;21.115823122906164;2.749885000105319e-08
D05;NIRRIG;1007;BR16;CD202;0.004428169703312168;0.638729553521058;3.3683924527252396;False;21.20826268872561;2.5806234080447085e-08
D05;NIRRIG;1008;BR16;CD202;0.004228484279757749;0.6092719830297841;3.3683924527252396;False;21.248133777881677;2.5109390182775504e-08
D05;NIRRIG;1009;BR16;CD202;0.004016822203231518;0.577914568545282;3.3683924527252396;False;21.211100579975582;2.5755988319850386e-08
D05;NIRRIG;1010;BR16;CD202;0.003832648081437906;0.5500874956071093;3.3683924527252396;False;21.08739989695434;2.804177041993277e-08
D05;NIRRIG;1011;BR16;CD202;0.003727352269925488;0.5334616116293258;3.3683924527252396;False;20.933619133218585;3.117500378357341e-08
D05;NIRRIG;1012;BR16;CD202;0.0036680414312371123;0.5233186110941818;3.3683924527252396;False;20.7579087470235;3.519622501616427e-08
D05;NIRRIG;1013;BR16;CD202;0.0036445657652472985;0.5184120957972992;3.3683924527252396;False;20.6038415887083;3.915696060955117e-08
D05;NIRRIG;1014;BR16;CD202;0.0036361555117445654;0.5161295387658477;3.3683924527252396;False;20.529760248587507;4.122074527822931e-08
D05;NIRRIG;1015;BR16;CD202;0.003594986205284423;0.5095921774642981;3.3683924527252396;False;20.51824912063759;4.1551260631245245e-08
D05;NIRRIG;1016;BR16;CD202;0.0035454676179271782;0.5023219373784192;3.3683924527252396;False;20.566636467905717;4.017989941907624e-08
D05;NIRRIG;1017;BR16;CD202;0.0035051024387793284;0.49669411573955174;3.3683924527252396;False;20.666452199682876;3.749516676858753e-08
D05;NIRRIG;1018;BR16;CD202;0.0034616997462668664;0.49068928205264273;3.3683924527252396;False;20.765834649052366;3.5003898352445527e-08
D05;NIRRIG;1019;BR16;CD202;0.00342152129361728;0.48509901446291415;3.3683924527252396;False;20.842335811456937;3.3201837610619176e-08
D05;NIRRIG;1020;BR16;CD202;0.0034219778117672295;0.48494995931294915;3.3683924527252396;False;20.866438233957854;3.2653937217347886e-08
D05;NIRRIG;1021;BR16;CD202;0.0034123048527907596;0.48300473092556045;3.3683924527252396;False;20.843560055939818;3.31737827861001e-08
D05;NIRRIG;1022;BR16;CD202;0.003371778529671854;0.47631601798355866;3.3683924527252396;False;20.767802517390866;3.495631345296456e-08
D05;NIRRIG;1023;BR16;CD202;0.0032877211093762515;0.4633029496861585;3.3683924527252396;False;20.663831791048167;3.756325112377867e-08
D05;NIRRIG;1024;BR16;CD202;0.0031558825272652857;0.4436886534234646;3.3683924527252396;False;20.57645437070646;3.9907337607436396e-08
D05;NIRRIG;1025;BR16;CD202;0.003015034911106662;0.4231182082817565;3.3683924527252396;False;20.523670585699723;4.139525989852387e-08
D05;NIRRIG;1026;BR16;CD202;0.0029037555113335944;0.40705791873073427;3.3683924527252396;False;20.515133518863422;4.164118256277471e-08
D05;NIRRIG;1027;BR16;CD202;0.002841045427752764;0.39807601791205527;3.3683924527252396;False;20.51881527741149;4.1534941626974044e-08
D05;NIRRIG;1028;BR16;CD202;0.002845902080229612;0.39868617760969166;3.3683924527252396;False;20.522783290253038;4.1420750504945884e-08
D05;NIRRIG;1029;BR16;CD202;0.002940263795777387;0.4119711753077586;3.3683924527252396;False;20.520204187653825;4.149493515528604e-08
D05;NIRRIG;1030;BR16;CD202;0.003089594577692978;0.4330153346785062;3.3683924527252396;False;20.5053151235382;4.1925861779801527e-08
D05;NIRRIG;1031;BR16;CD202;0.0032236253970989726;0.4517782827432698;3.3683924527252396;False;20.51107870126746;4.1758509759276935e-08
D05;NIRRIG;1032;BR16;CD202;0.0033270358524641885;0.46601486383346363;3.3683924527252396;False;20.506642614456855;4.18872559470111e-08
D05;NIRRIG;1033;BR16;CD202;0.0033667454569246136;0.47108153430469035;3.3683924527252396;False;20.499609393318575;4.209220900682595e-08
D05;NIRRIG;1034;BR16;CD202;0.003356819848169046;0.46902469759843773;3.3683924527252396;False;20.472937330015007;4.287880577444661e-08
D05;NIRRIG;1035;BR16;CD202;0.0033198515069703394;0.46317633698503813;3.3683924527252396;False;20.43094950047702;4.414763642892194e-08
D05;NIRRIG;1036;BR16;CD202;0.003278519679178693;0.45680880474449675;3.3683924527252396;False;20.387192515715192;4.5510784328798676e-08
D05;NIRRIG;1037;BR16;CD202;0.0032541076976995154;0.4529959383506679;3.3683924527252396;False;20.330319925619854;4.7347024613542646e-08
D05;NIRRIG;1038;BR16;CD202;0.0032429029354681393;0.4512062489478157;3.3683924527252396;False;20.290344773698212;4.8682844122074775e-08
D05;NIRRIG;1039;BR16;CD202;0.0032398566949440877;0.4506613519889255;3.3683924527252396;False;20.25773781650857;4.980092072827848e-08
D05;NIRRIG;1040;BR16;CD202;0.0032265057307248046;0.4488152150684641;3.3683924527252396;False;20.24353489068144;5.029610059511591e-08
D05;NIRRIG;1041;BR16;CD202;0.0031896500649564175;0.44374140497975567;3.3683924527252396;False;20.270856081831663;4.9347981456258066e-08
D05;NIRRIG;1042;BR16;CD202;0.0030937246085549486;0.43044559766744245;3.3683924527252396;False;20.289366666128497;4.871600705171621e-08
D05;NIRRIG;1043;BR16;CD202;0.0030037380503407096;0.4178999254436944;3.3683924527252396;False;20.294924245904152;4.852788268562735e-08
