dia;condicao;banda_nm;n_BR16;n_CD202;n_EMB48;F_anova;p_anova;eta2;significativo_anova
D09;NIRRIG;1944;32;32;32;27.761234997653805;3.5165882640142034e-10;0.3738321211400657;True
D09;NIRRIG;1945;32;32;32;27.04973631533104;5.502248823266257e-10;0.367774755838148;True
D09;NIRRIG;1946;32;32;32;26.41086648444284;8.25509818436079e-10;0.36223498304026036;True
D09;NIRRIG;1947;32;32;32;25.840701098268188;1.1892307587227768e-09;0.35720833093898235;True
D09;NIRRIG;1948;32;32;32;25.34751353189295;1.6346179616469744e-09;0.35279597422172787;True
D09;NIRRIG;1949;32;32;32;24.930837160230077;2.142275879589637e-09;0.34902064922333853;True
D09;NIRRIG;1950;32;32;32;24.52870101393159;2.785397927111158e-09;0.3453350640485531;True
D09;NIRRIG;1951;32;32;32;24.106254393596497;3.675824423984748e-09;0.341418116576692;True
D09;NIRRIG;1952;32;32;32;23.665680146277392;4.917698835848819e-09;0.3372828439336801;True
D09;NIRRIG;1953;32;32;32;23.186332320177588;6.763921419515314e-09;0.3327242451740284;True
D09;NIRRIG;1954;32;32;32;22.728418315442763;9.190460631073524e-09;0.3283105243265791;True
D09;NIRRIG;1955;32;32;32;22.294433880990667;1.2312147412608668e-08;0.32407322254527754;True
D09;NIRRIG;1956;32;32;32;21.91202700838775;1.5955227051203498e-08;0.32029495348385445;True
D09;NIRRIG;1957;32;32;32;21.558375656084564;2.030340405163284e-08;0.3167630059968556;True
D09;NIRRIG;1958;32;32;32;21.253492914429007;2.5017202910337893e-08;0.31368851995972585;True
D09;NIRRIG;1959;32;32;32;20.972800332986946;3.034423035502249e-08;0.31083340589813196;True
D09;NIRRIG;1960;32;32;32;20.692738244165675;3.681912862208805e-08;0.30796093126867646;True
D09;NIRRIG;1961;32;32;32;20.42704736462403;4.426748622637093e-08;0.3052136343821625;True
D09;NIRRIG;1962;32;32;32;20.176685671185275;5.269520794245544e-08;0.30260480808368595;True
D09;NIRRIG;1963;32;32;32;19.94963762513403;6.17526533569003e-08;0.3002219175020488;True
D09;NIRRIG;1964;32;32;32;19.762159980411326;7.042266164890325e-08;0.2982420130320758;True
D09;NIRRIG;1965;32;32;32;19.582422083956168;7.990344698492242e-08;0.2963332981209006;True
D09;NIRRIG;1966;32;32;32;19.4041254364307;9.059961516931533e-08;0.294429602212799;True
D09;NIRRIG;1967;32;32;32;19.228207967976893;1.0258975544538107e-07;0.29254118684241276;True
D09;NIRRIG;1968;32;32;32;19.040070347672156;1.1721719125848506e-07;0.2905103739844921;True
D09;NIRRIG;1969;32;32;32;18.828659343745407;1.362191384275013e-07;0.2882143845119037;True
D09;NIRRIG;1970;32;32;32;18.631797226976985;1.5674183267866483e-07;0.28606299872314694;True
D09;NIRRIG;1971;32;32;32;18.458865979405495;1.7736793128386096e-07;0.28416238031707136;True
D09;NIRRIG;1972;32;32;32;18.322308043544414;1.9560209817596974e-07;0.2826543607678455;True
D09;NIRRIG;1973;32;32;32;18.23130223522902;2.0880712377366027e-07;0.2816458437523432;True
D09;NIRRIG;1974;32;32;32;18.173149286715145;2.1771876500680423e-07;0.2809999124389043;True
D09;NIRRIG;1975;32;32;32;18.131631795199006;2.2431803115875538e-07;0.28053804757171347;True
D09;NIRRIG;1976;32;32;32;18.094915863882214;2.303242384254654e-07;0.280129103380408;True
D09;NIRRIG;1977;32;32;32;18.04211390719163;2.392512331099394e-07;0.2795401764053668;True
D09;NIRRIG;1978;32;32;32;17.973590439581;2.51365691031638e-07;0.27877446124897093;True
D09;NIRRIG;1979;32;32;32;17.890871271958186;2.668285441437613e-07;0.2778479451907889;True
D09;NIRRIG;1980;32;32;32;17.81111872258419;2.8265737044210737e-07;0.2769524007102903;True
D09;NIRRIG;1981;32;32;32;17.74090880255823;2.973852106640634e-07;0.2761621703871621;True
D09;NIRRIG;1982;32;32;32;17.697151015537756;3.0695852408074197e-07;0.2756687911470477;True
D09;NIRRIG;1983;32;32;32;17.666938365781178;3.13751651454071e-07;0.27532774378405694;True
D09;NIRRIG;1984;32;32;32;17.64531108476458;3.187085619741707e-07;0.27508341274465486;True
D09;NIRRIG;1985;32;32;32;17.622919679634318;3.239249396099624e-07;0.27483027547217914;True
D09;NIRRIG;1986;32;32;32;17.578996888506616;3.344121496348946e-07;0.27433320966451696;True
D09;NIRRIG;1987;32;32;32;17.52215983086189;3.484996691810773e-07;0.2736889832700604;True
D09;NIRRIG;1988;32;32;32;17.465486608033935;3.631506988707024e-07;0.27304547396095796;True
D09;NIRRIG;1989;32;32;32;17.407408312295697;3.78818559379792e-07;0.27238482629793226;True
D09;NIRRIG;1990;32;32;32;17.355002398532225;3.935485091227292e-07;0.27178767123390085;True
D09;NIRRIG;1991;32;32;32;17.31793321832111;4.043199050272601e-07;0.27136468301279;True
D09;NIRRIG;1992;32;32;32;17.289660032971742;4.1273750709091367e-07;0.2710417334727137;True
D09;NIRRIG;1993;32;32;32;17.258087180679876;4.223493453439375e-07;0.2706807550824621;True
D09;NIRRIG;1994;32;32;32;17.229502715964294;4.312485814463216e-07;0.27035363499938764;True
D09;NIRRIG;1995;32;32;32;17.202911252480586;4.396993037000633e-07;0.27004905920701866;True
D09;NIRRIG;1996;32;32;32;17.18143080939913;4.4664915862778197e-07;0.26980283877138045;True
D09;NIRRIG;1997;32;32;32;17.166097951954168;4.5167855415376007e-07;0.269626983656335;True
D09;NIRRIG;1998;32;32;32;17.14629191950304;4.5826096099781e-07;0.2693996995329892;True
D09;NIRRIG;1999;32;32;32;17.116598382659536;4.6831351467525655e-07;0.26905868622056245;True
D09;NIRRIG;2000;32;32;32;17.09182588656862;4.768723008985837e-07;0.26877394457985876;True
D09;NIRRIG;2001;32;32;32;17.071524354722076;4.840054278489004e-07;0.26854042793538907;True
D09;NIRRIG;2002;32;32;32;17.054765345525936;4.899759337103674e-07;0.2683475464476172;True
D09;NIRRIG;2003;32;32;32;17.048487835363943;4.922316591363185e-07;0.2682752716245857;True
D09;NIRRIG;2004;32;32;32;17.053670152276236;4.903687125621171e-07;0.268334938193423;True
D09;NIRRIG;2005;32;32;32;17.068133563725084;4.852073929648265e-07;0.2685014111137117;True
D09;NIRRIG;2006;32;32;32;17.083802133605506;4.796785967172973e-07;0.2686816698647268;True
D09;NIRRIG;2007;32;32;32;17.087730607680193;4.783025170200765e-07;0.26872685098807914;True
D09;NIRRIG;2008;32;32;32;17.078562244050694;4.815203406271906e-07;0.26862139754739117;True
D09;NIRRIG;2009;32;32;32;17.056010757347863;4.895296711407999e-07;0.268361883543422;True
D09;NIRRIG;2010;32;32;32;17.024590895154013;5.009161532143864e-07;0.268000008425914;True
D09;NIRRIG;2011;32;32;32;16.98340800159713;5.162516714523862e-07;0.2675251461164444;True
D09;NIRRIG;2012;32;32;32;16.94364930896182;5.315119854414853e-07;0.2670661207782766;True
D09;NIRRIG;2013;32;32;32;16.90758234765134;5.457538022189741e-07;0.2666492195673126;True
D09;NIRRIG;2014;32;32;32;16.866179026694347;5.625843270248461e-07;0.26617004979247855;True
D09;NIRRIG;2015;32;32;32;16.813263550264143;5.848691935094344e-07;0.2655567349946534;True
D09;NIRRIG;2016;32;32;32;16.75411340887724;6.108497068543317e-07;0.2648699429328485;True
D09;NIRRIG;2017;32;32;32;16.690179490634545;6.40260076517106e-07;0.2641261605073967;True
D09;NIRRIG;2018;32;32;32;16.617261438607816;6.755748334770806e-07;0.2632760208516161;True
D09;NIRRIG;2019;32;32;32;16.54506969836848;7.124998908345173e-07;0.26243241188448785;True
D09;NIRRIG;2020;32;32;32;16.472838549119473;7.515108566722604e-07;0.26158640659449534;True
D09;NIRRIG;2021;32;32;32;16.401504933476854;7.921804631025115e-07;0.26074900673398355;True
D09;NIRRIG;2022;32;32;32;16.3425156763695;8.275069870828581e-07;0.26005508373552794;True
D09;NIRRIG;2023;32;32;32;16.298458194617474;8.549381211670788e-07;0.2595359609643161;True
D09;NIRRIG;2024;32;32;32;16.263262901276928;8.775178070649115e-07;0.25912073639093813;True
D09;NIRRIG;2025;32;32;32;16.229850630599852;8.995173106806513e-07;0.25872611631379955;True
D09;NIRRIG;2026;32;32;32;16.210568991643488;9.124684143871463e-07;0.25849819659272477;True
D09;NIRRIG;2027;32;32;32;16.18956925799975;9.267903854705577e-07;0.25824980853467605;True
D09;NIRRIG;2028;32;32;32;16.152966516005932;9.523050733685907e-07;0.2578164676668476;True
D09;NIRRIG;2029;32;32;32;16.11821909990447;9.771904364387575e-07;0.2574046233124036;True
D09;NIRRIG;2030;32;32;32;16.076340667545317;1.0080677783403829e-06;0.2569076506559479;True
D09;NIRRIG;2031;32;32;32;16.0201522389284;1.0510685947440384e-06;0.25623981492728026;True
D09;NIRRIG;2032;32;32;32;15.959163275129233;1.099868534361587e-06;0.25551356179444773;True
D09;NIRRIG;2033;32;32;32;15.89449211263274;1.1541479949459225e-06;0.2547419102945892;True
D09;NIRRIG;2034;32;32;32;15.82496921892685;1.2155586816955445e-06;0.25391058218318574;True
D09;NIRRIG;2035;32;32;32;15.745568168563446;1.2897931317856985e-06;0.25295886328684203;True
D09;NIRRIG;2036;32;32;32;15.670280859971205;1.3644598007857341e-06;0.2520542073031012;True
D09;NIRRIG;2037;32;32;32;15.590922243932075;1.4479553506661586e-06;0.25109825527604757;True
D09;NIRRIG;2038;32;32;32;15.510366159819732;1.538057442110464e-06;0.25012537613218994;True
D09;NIRRIG;2039;32;32;32;15.44475945490584;1.6156592302763555e-06;0.2493311716893375;True
D09;NIRRIG;2040;32;32;32;15.391192294054996;1.6819799814861299e-06;0.24868146376836578;True
D09;NIRRIG;2041;32;32;32;15.342730351712905;1.7443749172751772e-06;0.24809270652274729;True
D09;NIRRIG;2042;32;32;32;15.29497013875902;1.808181066483907e-06;0.24751157099703353;True
D09;NIRRIG;2043;32;32;32;15.24771891244025;1.8736548829376424e-06;0.24693574404038926;True
D09;NIRRIG;2044;32;32;32;15.195354968542299;1.949048199280055e-06;0.24629658061437887;True
D09;NIRRIG;2045;32;32;32;15.134043592043632;2.041275221864371e-06;0.24554682298984018;True
D09;NIRRIG;2046;32;32;32;15.082517660108348;2.1222246096334765e-06;0.24491557398405028;True
D09;NIRRIG;2047;32;32;32;15.036161600744114;2.1978526200055424e-06;0.24434675822487917;True
