dia;genotipo;banda_nm;n_irrig;n_nirrig;H;p_valor;q_fdr;epsilon2;delta_cliff;significativa
D10;CD202;1730;32;32;11.178064903846154;0.000827700533168451;0.0010226589117641523;0.16416233715880893;0.486328125;True
D10;CD202;1731;32;32;11.178064903846154;0.000827700533168451;0.0010226589117641523;0.16416233715880893;0.486328125;True
D10;CD202;1732;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1733;32;32;11.268028846153847;0.0007885341469502436;0.0009795781559024527;0.16561336848635236;0.48828125;True
D10;CD202;1734;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1735;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1736;32;32;11.449038461538462;0.000715310039185318;0.0008945737136396873;0.1685328784119107;0.4921875;True
D10;CD202;1737;32;32;11.540084134615386;0.0006811155767964058;0.0008533708295720393;0.17000135700992558;0.494140625;True
D10;CD202;1738;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1739;32;32;11.723257211538462;0.0006172382545422047;0.0007838734737251156;0.1729557614764268;0.498046875;True
D10;CD202;1740;32;32;11.815384615384616;0.0005874329623308747;0.0007469466867579814;0.17444168734491317;0.5;True
D10;CD202;1741;32;32;12.1875;0.00048110817615888804;0.0006202092201771711;0.18044354838709678;0.5078125;True
D10;CD202;1742;32;32;12.000721153846154;0.0005317996813093132;0.0006791538893931515;0.17743098635235732;0.50390625;True
D10;CD202;1743;32;32;11.907872596153847;0.0005589720167800207;0.0007129674169252627;0.17593342897022335;0.501953125;True
D10;CD202;1744;32;32;11.815384615384616;0.0005874329623308747;0.0007469466867579814;0.17444168734491317;0.5;True
D10;CD202;1745;32;32;11.815384615384616;0.0005874329623308747;0.0007469466867579814;0.17444168734491317;0.5;True
D10;CD202;1746;32;32;11.449038461538462;0.000715310039185318;0.0008945737136396873;0.1685328784119107;0.4921875;True
D10;CD202;1747;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1748;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1749;32;32;10.821814903846155;0.001003111102602132;0.001229020831204882;0.15841636941687348;0.478515625;True
D10;CD202;1750;32;32;10.733653846153846;0.0010520450702098509;0.001283607637715886;0.15699441687344912;0.4765625;True
D10;CD202;1751;32;32;10.733653846153846;0.0010520450702098509;0.001283607637715886;0.15699441687344912;0.4765625;True
D10;CD202;1752;32;32;10.558413461538462;0.0011566042580506825;0.001402835797316351;0.15416795905707198;0.47265625;True
D10;CD202;1753;32;32;10.471334134615384;0.0012124113023510626;0.0014670534401899878;0.1527634537841191;0.470703125;True
D10;CD202;1754;32;32;10.298257211538463;0.001331559067142923;0.0016093268395463375;0.1499718905086849;0.466796875;True
D10;CD202;1755;32;32;10.212259615384616;0.0013951013683914796;0.001684139438829267;0.14858483250620347;0.46484375;True
D10;CD202;1756;32;32;9.956430288461538;0.0016028854871773777;0.0019270329039864018;0.14445855303970223;0.458984375;True
D10;CD202;1757;32;32;9.787680288461539;0.0017568495522413468;0.0021059605094371726;0.14173677884615385;0.455078125;True
D10;CD202;1758;32;32;9.620372596153846;0.0019243068878929646;0.0022986333296846073;0.13903826767990074;0.451171875;True
D10;CD202;1759;32;32;9.620372596153846;0.0019243068878929646;0.0022986333296846073;0.13903826767990074;0.451171875;True
D10;CD202;1760;32;32;9.372115384615386;0.0022031112663113772;0.002616433820037426;0.13503411910669977;0.4453125;True
D10;CD202;1761;32;32;9.127103365384617;0.002518501598519244;0.002978919710820628;0.13108231234491316;0.439453125;True
D10;CD202;1762;32;32;9.290084134615386;0.0023039757863253696;0.002729898519788176;0.13371103442928042;0.443359375;True
D10;CD202;1763;32;32;9.454507211538463;0.002106308741306783;0.0025087335821255587;0.13636301954094296;0.447265625;True
D10;CD202;1764;32;32;9.372115384615386;0.0022031112663113772;0.002616433820037426;0.13503411910669977;0.4453125;True
D10;CD202;1765;32;32;9.454507211538463;0.002106308741306783;0.0025087335821255587;0.13636301954094296;0.447265625;True
D10;CD202;1766;32;32;9.372115384615386;0.0022031112663113772;0.002616433820037426;0.13503411910669977;0.4453125;True
D10;CD202;1767;32;32;9.290084134615386;0.0023039757863253696;0.002729898519788176;0.13371103442928042;0.443359375;True
D10;CD202;1768;32;32;8.965564903846154;0.0027511562101905913;0.003248486693782903;0.1284768532878412;0.435546875;True
D10;CD202;1769;32;32;8.725961538461538;0.003137105814962357;0.0036956944437035004;0.1246122828784119;0.4296875;True
D10;CD202;1770;32;32;8.489603365384616;0.0035718166674686084;0.004186169134273209;0.12080005428039703;0.423828125;True
D10;CD202;1771;32;32;8.489603365384616;0.0035718166674686084;0.004186169134273209;0.12080005428039703;0.423828125;True
D10;CD202;1772;32;32;8.179507211538462;0.0042366267872108255;0.004939921285144629;0.11579850341191068;0.416015625;True
D10;CD202;1773;32;32;8.026622596153846;0.004609471225083979;0.005362464822828838;0.11333262251861041;0.412109375;True
D10;CD202;1774;32;32;7.800000000000001;0.0052246234400613375;0.0060506508614149085;0.10967741935483873;0.40625;True
D10;CD202;1775;32;32;7.725180288461539;0.005445592182761517;0.006299441380058585;0.10847064981389579;0.404296875;True
D10;CD202;1776;32;32;7.650721153846154;0.0056749630971296445;0.006546315698657424;0.10726969602977668;0.40234375;True
D10;CD202;1777;32;32;7.356490384615385;0.006682109632745458;0.007677874989782035;0.10252403846153847;0.39453125;True
D10;CD202;1778;32;32;7.211538461538462;0.007243637783800099;0.008290569807239957;0.10018610421836228;0.390625;True
D10;CD202;1779;32;32;6.85546875;0.00883703695038344;0.010052558394473896;0.0944430443548387;0.380859375;True
D10;CD202;1780;32;32;6.715564903846154;0.00955750115232266;0.010860074716572727;0.09218653070719603;0.376953125;True
D10;CD202;1781;32;32;6.6461538461538465;0.009937010229233108;0.011285054252578685;0.09106699751861043;0.375;True
D10;CD202;1782;32;32;6.577103365384616;0.010329885969439985;0.011724734988002994;0.08995328008684865;0.373046875;True
D10;CD202;1783;32;32;6.3045072115384615;0.012043138579868922;0.013654216267170347;0.0855565679280397;0.365234375;True
D10;CD202;1784;32;32;6.103846153846154;0.013488798987627209;0.015259529356659352;0.08232009925558313;0.359375;True
D10;CD202;1785;32;32;5.9064302884615385;0.015085711401935884;0.017019138660819857;0.07913597239454094;0.353515625;True
D10;CD202;1786;32;32;5.712259615384616;0.016846841006699156;0.01898509390370328;0.07600418734491315;0.34765625;True
D10;CD202;1787;32;32;5.521334134615385;0.01878592646254418;0.021147055529461094;0.07292474410669976;0.341796875;True
D10;CD202;1788;32;32;5.271814903846154;0.021673404873271594;0.024330680566546272;0.0689002403846154;0.333984375;True
D10;CD202;1789;32;32;4.908353365384616;0.026727108775413767;0.029922107040596963;0.06303795750620349;0.322265625;True
D10;CD202;1790;32;32;4.673257211538462;0.030635772004572032;0.034204664333901603;0.05924608405707196;0.314453125;True
D10;CD202;1791;32;32;4.331430288461538;0.037414793607708725;0.04168264078729527;0.053732746588089325;0.302734375;True
D10;CD202;1792;32;32;4.110757211538462;0.04261128022186475;0.04726648768796354;0.050173503411910673;0.294921875;True
D10;CD202;1793;32;32;3.8430288461538464;0.04995320583829938;0.05532074793431535;0.04585530397022333;0.28515625;False
D10;CD202;1794;32;32;3.6353365384615386;0.05656516742029983;0.0625418643552749;0.04250542803970223;0.27734375;False
D10;CD202;1795;32;32;3.4833533653846156;0.06198900352317237;0.06839131050351077;0.04005408653846154;0.271484375;False
D10;CD202;1796;32;32;3.2857572115384617;0.0698833862508227;0.07689421952813164;0.03686705179900745;0.263671875;False
D10;CD202;1797;32;32;2.8622596153846156;0.09068003393793629;0.09945708535118039;0.030036445409429284;0.24609375;False
D10;CD202;1798;32;32;2.6396033653846156;0.10422956284277868;0.11395246982438118;0.026445215570719608;0.236328125;False
D10;CD202;1799;32;32;2.5103365384615386;0.11310177613206829;0.12338922491854896;0.024360266749379654;0.23046875;False
D10;CD202;1800;32;32;2.4679687500000003;0.11618799018300177;0.12655420492051866;0.02367691532258065;0.228515625;False
D10;CD202;1801;32;32;2.4679687500000003;0.11618799018300177;0.12655420492051866;0.02367691532258065;0.228515625;False
D10;CD202;1802;32;32;2.3430288461538464;0.12584465576857923;0.1368543950060212;0.021661755583126555;0.22265625;False
D10;CD202;1803;32;32;2.1814903846153846;0.1396791414299927;0.15149757751079587;0.01905629652605459;0.21484375;False
D10;CD202;1804;32;32;1.9876802884615385;0.1585836370608725;0.1717291655817579;0.01593032723325062;0.205078125;False
D10;CD202;1805;32;32;1.8028846153846154;0.1793641497921047;0.19361887959137197;0.012949751861042184;0.1953125;False
D10;CD202;1806;32;32;1.6615384615384616;0.19739573184449527;0.212412720888279;0.01066997518610422;0.1875;False
D10;CD202;1807;32;32;1.5259615384615386;0.2167195591346799;0.23223187867566797;0.008483250620347396;0.1796875;False
D10;CD202;1808;32;32;1.3961538461538463;0.23736860507755797;0.2535640671948289;0.006389578163771715;0.171875;False
D10;CD202;1809;32;32;1.3646033653846155;0.2427412686948842;0.25889877383942145;0.005880699441687346;0.169921875;False
D10;CD202;1810;32;32;1.2721153846153848;0.25937021002384175;0.2756312439165282;0.004388957816377174;0.1640625;False
D10;CD202;1811;32;32;1.2122596153846155;0.2708850721445035;0.28727263855655466;0.00342354218362283;0.16015625;False
D10;CD202;1812;32;32;1.0689302884615386;0.301187193336114;0.31727526118765786;0.0011117788461538483;0.150390625;False
D10;CD202;1813;32;32;0.8834134615384616;0.34726846122752264;0.3632063304322534;0.0;0.13671875;False
D10;CD202;1814;32;32;0.8583533653846155;0.3541999011491752;0.36989001896993806;0.0;0.134765625;False
D10;CD202;1815;32;32;0.6930288461538462;0.4051360646219855;0.42179394342116355;0.0;0.12109375;False
D10;CD202;1816;32;32;0.6064903846153846;0.43611231078688484;0.45289435413868395;0.0;0.11328125;False
D10;CD202;1817;32;32;0.6275841346153846;0.42824285631533054;0.445172883072855;0.0;0.115234375;False
D10;CD202;1818;32;32;0.5653846153846154;0.45209879839525957;0.4687839411065103;0.0;0.109375;False
D10;CD202;1819;32;32;0.5257211538461539;0.4684113514129006;0.4847183056245505;0.0;0.10546875;False
D10;CD202;1820;32;32;0.48750000000000004;0.48504462162039286;0.5014246567255171;0.0;0.1015625;False
D10;CD202;1821;32;32;0.38149038461538465;0.5368066851174336;0.5532615634049529;0.0;0.08984375;False
D10;CD202;1822;32;32;0.39825721153846155;0.527990680581799;0.5447227796143208;0.0;0.091796875;False
D10;CD202;1823;32;32;0.3333533653846154;0.5636911449590547;0.5803868164211954;0.0;0.083984375;False
D10;CD202;1824;32;32;0.30306490384615387;0.581967350664951;0.5989036809903735;0.0;0.080078125;False
D10;CD202;1825;32;32;0.27421875;0.6005157360603963;0.6170630133566497;0.0;0.076171875;False
D10;CD202;1826;32;32;0.2208533653846154;0.6383904646698126;0.654342250393696;0.0;0.068359375;False
D10;CD202;1827;32;32;0.2208533653846154;0.6383904646698126;0.654342250393696;0.0;0.068359375;False
D10;CD202;1828;32;32;0.18461538461538463;0.6674364917098823;0.68274924912567;0.0;0.0625;False
D10;CD202;1829;32;32;0.5453725961538461;0.46021463757299186;0.47671728366778093;0.0;0.107421875;False
D10;CD202;1830;32;32;0.6490384615384616;0.42045666451301045;0.43730051669177705;0.0;0.1171875;False
D10;CD202;1831;32;32;0.6064903846153846;0.43611231078688484;0.45289435413868395;0.0;0.11328125;False
D10;CD202;1832;32;32;0.8583533653846155;0.3541999011491752;0.36989001896993806;0.0;0.134765625;False
D10;CD202;1833;32;32;1.1828725961538462;0.27677196706452223;0.29306107612252713;0.0029495580024813907;0.158203125;False
D10;CD202;1834;32;32;1.1828725961538462;0.27677196706452223;0.29306107612252713;0.0029495580024813907;0.158203125;False
D10;CD202;1835;32;32;1.2122596153846155;0.2708850721445035;0.28727263855655466;0.00342354218362283;0.16015625;False
D10;CD202;1836;32;32;1.1251802884615385;0.2888057319512319;0.30501573441399416;0.0020190369106699757;0.154296875;False
D10;CD202;1837;32;32;1.0689302884615386;0.301187193336114;0.31727526118765786;0.0011117788461538483;0.150390625;False
D10;CD202;1838;32;32;1.0689302884615386;0.301187193336114;0.31727526118765786;0.0011117788461538483;0.150390625;False
D10;CD202;1839;32;32;1.0689302884615386;0.301187193336114;0.31727526118765786;0.0011117788461538483;0.150390625;False
D10;CD202;1840;32;32;1.041346153846154;0.30750859871040254;0.32327018757305775;0.0006668734491315149;0.1484375;False
D10;CD202;1841;32;32;1.0141225961538463;0.3139172142940016;0.32933207494475564;0.00022778380893300414;0.146484375;False
D10;CD202;1842;32;32;0.9346153846153846;0.3336664850829682;0.3495147910649478;0.0;0.140625;False
D10;CD202;1843;32;32;0.8834134615384616;0.34726846122752264;0.3632063304322534;0.0;0.13671875;False
D10;CD202;1844;32;32;0.8093149038461539;0.36832287711370604;0.38424731483225383;0.0;0.130859375;False
D10;CD202;1845;32;32;0.76171875;0.38279117892196024;0.3991381331819728;0.0;0.126953125;False
D10;CD202;1846;32;32;0.7155649038461539;0.39760256575877995;0.4143713731561268;0.0;0.123046875;False
D10;CD202;1847;32;32;0.6930288461538462;0.4051360646219855;0.42179394342116355;0.0;0.12109375;False
D10;CD202;1848;32;32;0.6490384615384616;0.42045666451301045;0.43730051669177705;0.0;0.1171875;False
D10;CD202;1849;32;32;0.4689302884615385;0.4934796978852013;0.5096308461040019;0.0;0.099609375;False
D10;CD202;1850;32;32;0.3490384615384616;0.5546579389558763;0.57137289442416;0.0;0.0859375;False
D10;CD202;1851;32;32;0.2884615384615385;0.5912081034113328;0.6078034185948088;0.0;0.078125;False
D10;CD202;1852;32;32;0.2603365384615385;0.6098890426291379;0.6263807843927701;0.0;0.07421875;False
D10;CD202;1853;32;32;0.20841346153846155;0.6480137685345133;0.6635428054240075;0.0;0.06640625;False
D10;CD202;1854;32;32;0.2208533653846154;0.6383904646698126;0.654342250393696;0.0;0.068359375;False
D10;CD202;1855;32;32;0.17325721153846155;0.6772330970551881;0.6924252652343922;0.0;0.060546875;False
D10;CD202;1856;32;32;0.14134615384615384;0.7069464038541696;0.722085196366983;0.0;0.0546875;False
D10;CD202;1857;32;32;0.07950721153846155;0.7779663362156717;0.791865486639376;0.0;0.041015625;False
D10;CD202;1858;32;32;0.06508413461538462;0.7986335655300558;0.8112914526508888;0.0;0.037109375;False
D10;CD202;1859;32;32;0.05210336538461539;0.8194428627949356;0.832018471085353;0.0;0.033203125;False
D10;CD202;1860;32;32;0.030468750000000003;0.8614308816094957;0.8707711868807667;0.0;0.025390625;False
D10;CD202;1861;32;32;0.02181490384615385;0.8825805633399311;0.8899570970551616;0.0;0.021484375;False
D10;CD202;1862;32;32;0.02181490384615385;0.8825805633399311;0.8899570970551616;0.0;0.021484375;False
D10;CD202;1863;32;32;0.011538461538461539;0.9144579851508905;0.9198397879080316;0.0;0.015625;False
D10;CD202;1864;32;32;0.011538461538461539;0.9144579851508905;0.9198397879080316;0.0;0.015625;False
D10;CD202;1865;32;32;0.001622596153846154;0.967868733231017;0.9711833521804383;0.0;0.005859375;False
D10;CD202;1866;32;32;0.0007211538461538462;0.9785759374725584;0.9795311116428587;0.0;0.00390625;False
D10;CD202;1867;32;32;0.0028846153846153848;0.9571673184928212;0.9613859795439649;0.0;-0.0078125;False
D10;CD202;1868;32;32;0.014603365384615385;0.9038142935504847;0.9100260756367423;0.0;-0.017578125;False
D10;CD202;1869;32;32;0.025961538461538463;0.8719942835202923;0.8810149140394677;0.0;-0.0234375;False
D10;CD202;1870;32;32;0.030468750000000003;0.8614308816094957;0.8707711868807667;0.0;-0.025390625;False
D10;CD202;1871;32;32;0.02181490384615385;0.8825805633399311;0.8899570970551616;0.0;-0.021484375;False
D10;CD202;1872;32;32;0.006490384615384616;0.9357895532190473;0.9403745093837659;0.0;-0.01171875;False
D10;CD202;1873;32;32;0.00018028846153846155;0.9892870031229711;0.9892870031229711;0.0;-0.001953125;False
D10;CD202;1874;32;32;0.0007211538461538462;0.9785759374725584;0.9795311116428587;0.0;-0.00390625;False
D10;CD202;1875;32;32;0.00018028846153846155;0.9892870031229711;0.9892870031229711;0.0;0.001953125;False
D10;CD202;1876;32;32;0.0007211538461538462;0.9785759374725584;0.9795311116428587;0.0;-0.00390625;False
D10;CD202;1877;32;32;0.001622596153846154;0.967868733231017;0.9711833521804383;0.0;-0.005859375;False
D10;CD202;1878;32;32;0.008834134615384615;0.9251170390746953;0.9301054152657844;0.0;-0.013671875;False
D10;CD202;1879;32;32;0.02181490384615385;0.8825805633399311;0.8899570970551616;0.0;-0.021484375;False
D10;CD202;1880;32;32;0.046153846153846156;0.8298963832086543;0.8417989525029427;0.0;-0.03125;False
D10;CD202;1881;32;32;0.10384615384615385;0.7472620257953904;0.7617467270906291;0.0;-0.046875;False
D10;CD202;1882;32;32;0.13143028846153848;0.7169536520615256;0.7319422301534042;0.0;-0.052734375;False
D10;CD202;1883;32;32;0.12187500000000001;0.727009731456113;0.7418392831922825;0.0;-0.05078125;False
D10;CD202;1884;32;32;0.046153846153846156;0.8298963832086543;0.8417989525029427;0.0;-0.03125;False
D10;CD202;1885;32;32;0.06508413461538462;0.7986335655300558;0.8112914526508888;0.0;-0.037109375;False
D10;CD202;1886;32;32;0.06508413461538462;0.7986335655300558;0.8112914526508888;0.0;-0.037109375;False
D10;CD202;1887;32;32;0.0007211538461538462;0.9785759374725584;0.9795311116428587;0.0;-0.00390625;False
D10;CD202;1888;32;32;0.03533653846153846;0.8508922083102392;0.8613918653723102;0.0;0.02734375;False
D10;CD202;1889;32;32;0.2884615384615385;0.5912081034113328;0.6078034185948088;0.0;0.078125;False
D10;CD202;1890;32;32;0.5064302884615385;0.4766882534921879;0.49303459803957506;0.0;0.103515625;False
D10;CD202;1891;32;32;0.5857572115384616;0.44406448451514113;0.4606860180781763;0.0;0.111328125;False
D10;CD202;1892;32;32;0.9346153846153846;0.3336664850829682;0.3495147910649478;0.0;0.140625;False
D10;CD202;1893;32;32;1.153846153846154;0.28274545993277145;0.29892316408356406;0.0024813895781637734;0.15625;False
D10;CD202;1894;32;32;1.3961538461538463;0.23736860507755797;0.2535640671948289;0.006389578163771715;0.171875;False
D10;CD202;1895;32;32;1.3025841346153846;0.25374174069286237;0.2700696990975925;0.004880389267990074;0.166015625;False
D10;CD202;1896;32;32;1.428064903846154;0.23208050695852966;0.24830314020445715;0.006904272642679902;0.173828125;False
D10;CD202;1897;32;32;1.3025841346153846;0.25374174069286237;0.2700696990975925;0.004880389267990074;0.166015625;False
D10;CD202;1898;32;32;1.153846153846154;0.28274545993277145;0.29892316408356406;0.0024813895781637734;0.15625;False
D10;CD202;1899;32;32;1.2122596153846155;0.2708850721445035;0.28727263855655466;0.00342354218362283;0.16015625;False
D10;CD202;1900;32;32;1.3646033653846155;0.2427412686948842;0.25889877383942145;0.005880699441687346;0.169921875;False
D10;CD202;1901;32;32;1.5930288461538462;0.20689392943517892;0.2222836297912792;0.009564981389578165;0.18359375;False
D10;CD202;1902;32;32;1.7314903846153846;0.1882206735379792;0.20264598500073244;0.01179823200992556;0.19140625;False
D10;CD202;1903;32;32;2.1814903846153846;0.1396791414299927;0.15149757751079587;0.01905629652605459;0.21484375;False
D10;CD202;1904;32;32;2.4259615384615385;0.11933999451563683;0.12991843351994223;0.02299937965260546;0.2265625;False
D10;CD202;1905;32;32;2.6396033653846156;0.10422956284277868;0.11395246982438118;0.026445215570719608;0.236328125;False
D10;CD202;1906;32;32;3.046875;0.08089265412686582;0.08886493498350391;0.033014112903225805;0.25390625;False
D10;CD202;1907;32;32;3.2372596153846156;0.07198094261426366;0.07911731688202292;0.03608483250620348;0.26171875;False
D10;CD202;1908;32;32;3.2372596153846156;0.07198094261426366;0.07911731688202292;0.03608483250620348;0.26171875;False
D10;CD202;1909;32;32;3.2857572115384617;0.0698833862508227;0.07689421952813164;0.03686705179900745;0.263671875;False
D10;CD202;1910;32;32;3.3346153846153848;0.06783626517251673;0.07476205258937767;0.037655086848635236;0.265625;False
D10;CD202;1911;32;32;3.584314903846154;0.0583274625198995;0.06445561725663464;0.041682498449131515;0.275390625;False
D10;CD202;1912;32;32;3.6353365384615386;0.05656516742029983;0.0625418643552749;0.04250542803970223;0.27734375;False
D10;CD202;1913;32;32;3.8958533653846157;0.048405441927250485;0.05363563554445745;0.046707312344913154;0.287109375;False
D10;CD202;1914;32;32;3.949038461538462;0.04689815809328853;0.05199357959423502;0.04756513647642681;0.2890625;False
D10;CD202;1915;32;32;4.110757211538462;0.04261128022186475;0.04726648768796354;0.050173503411910673;0.294921875;True
D10;CD202;1916;32;32;4.2203725961538465;0.03994138909722654;0.04437691713890121;0.051941493486352366;0.298828125;True
D10;CD202;1917;32;32;4.331430288461538;0.037414793607708725;0.04168264078729527;0.053732746588089325;0.302734375;True
D10;CD202;1918;32;32;4.673257211538462;0.030635772004572032;0.034204664333901603;0.05924608405707196;0.314453125;True
D10;CD202;1919;32;32;4.731490384615385;0.02961521234566306;0.033101253689893695;0.06018532878411911;0.31640625;True
D10;CD202;1920;32;32;4.790084134615385;0.02862402838441736;0.0320108409031843;0.061130389267990075;0.318359375;True
D10;CD202;1921;32;32;4.968028846153846;0.025820056976545956;0.028922412265917945;0.0640004652605459;0.32421875;True
D10;CD202;1922;32;32;5.088461538461539;0.02408554954859999;0.027009000614641104;0.06594292803970224;0.328125;True
D10;CD202;1923;32;32;5.395853365384616;0.02018465288040582;0.022684231812445114;0.07090086073200993;0.337890625;True
D10;CD202;1924;32;32;5.521334134615385;0.01878592646254418;0.021147055529461094;0.07292474410669976;0.341796875;True
D10;CD202;1925;32;32;5.841346153846154;0.015653845812883156;0.017650378099078257;0.0780862282878412;0.3515625;True
D10;CD202;1926;32;32;5.9064302884615385;0.015085711401935884;0.017019138660819857;0.07913597239454094;0.353515625;True
D10;CD202;1927;32;32;6.037680288461539;0.014003672883661911;0.015833259693710352;0.08125290787841193;0.357421875;True
D10;CD202;1928;32;32;6.170372596153847;0.012990724604256071;0.014704181105590068;0.08339310638957817;0.361328125;True
D10;CD202;1929;32;32;6.237259615384616;0.01250898845028396;0.014166722977102376;0.08447192928039703;0.36328125;True
D10;CD202;1930;32;32;6.85546875;0.00883703695038344;0.010052558394473896;0.0944430443548387;0.380859375;True
D10;CD202;1931;32;32;7.576622596153847;0.00591301274864841;0.006801788641322429;0.1060745580024814;0.400390625;True
D10;CD202;1932;32;32;8.256490384615384;0.004060655586419445;0.004748235238167777;0.11704016749379652;0.41796875;True
D10;CD202;1933;32;32;8.646814903846154;0.003276336081554924;0.0038508683686356154;0.12333572425558313;0.427734375;True
D10;CD202;1934;32;32;8.885336538461539;0.002874700498610117;0.0033924112328247128;0.12718284739454094;0.43359375;True
D10;CD202;1935;32;32;9.372115384615386;0.0022031112663113772;0.002616433820037426;0.13503411910669977;0.4453125;True
D10;CD202;1936;32;32;9.703846153846154;0.0018388274453319386;0.0021990875162541143;0.14038461538461539;0.453125;True
D10;CD202;1937;32;32;9.956430288461538;0.0016028854871773777;0.0019270329039864018;0.14445855303970223;0.458984375;True
D10;CD202;1938;32;32;10.126622596153847;0.0014614294827344726;0.001762135137618109;0.1472035902605459;0.462890625;True
D10;CD202;1939;32;32;10.471334134615384;0.0012124113023510626;0.0014670534401899878;0.1527634537841191;0.470703125;True
D10;CD202;1940;32;32;10.733653846153846;0.0010520450702098509;0.001283607637715886;0.15699441687344912;0.4765625;True
D10;CD202;1941;32;32;10.733653846153846;0.0010520450702098509;0.001283607637715886;0.15699441687344912;0.4765625;True
D10;CD202;1942;32;32;10.733653846153846;0.0010520450702098509;0.001283607637715886;0.15699441687344912;0.4765625;True
D10;CD202;1943;32;32;10.91033653846154;0.0009562915090964982;0.0011737605536546486;0.1598441377171216;0.48046875;True
D10;CD202;1944;32;32;11.088461538461539;0.0008686652051795475;0.001069407164359695;0.16271712158808935;0.484375;True
D10;CD202;1945;32;32;11.178064903846154;0.000827700533168451;0.0010226589117641523;0.16416233715880893;0.486328125;True
D10;CD202;1946;32;32;11.268028846153847;0.0007885341469502436;0.0009795781559024527;0.16561336848635236;0.48828125;True
D10;CD202;1947;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1948;32;32;11.358353365384616;0.000751093855117468;0.0009353330278360212;0.1670702155707196;0.490234375;True
D10;CD202;1949;32;32;11.540084134615386;0.0006811155767964058;0.0008533708295720393;0.17000135700992558;0.494140625;True
D10;CD202;1950;32;32;11.540084134615386;0.0006811155767964058;0.0008533708295720393;0.17000135700992558;0.494140625;True
D10;CD202;1951;32;32;11.540084134615386;0.0006811155767964058;0.0008533708295720393;0.17000135700992558;0.494140625;True
D10;CD202;1952;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1953;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1954;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1955;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1956;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1957;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1958;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1959;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1960;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1961;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1962;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1963;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1964;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1965;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1966;32;32;11.631490384615386;0.0006484457665632538;0.0008149278598169324;0.17147565136476428;0.49609375;True
D10;CD202;1967;32;32;11.815384615384616;0.0005874329623308747;0.0007469466867579814;0.17444168734491317;0.5;True
D10;CD202;1968;32;32;12.000721153846154;0.0005317996813093132;0.0006791538893931515;0.17743098635235732;0.50390625;True
D10;CD202;1969;32;32;12.375721153846154;0.00043495277549034897;0.0005621223330376218;0.1834793734491315;0.51171875;True
D10;CD202;1970;32;32;12.852584134615386;0.00033701351911167454;0.000436924606635932;0.19117071184863527;0.521484375;True
D10;CD202;1971;32;32;13.143028846153847;0.0002885909609550969;0.00037533294921934286;0.19585530397022333;0.52734375;True
D10;CD202;1972;32;32;13.43671875;0.0002467468166146023;0.00032172773100861367;0.2005922379032258;0.533203125;True
D10;CD202;1973;32;32;13.733653846153848;0.0002106459968163118;0.0002758843802492053;0.2053815136476427;0.5390625;True
D10;CD202;1974;32;32;14.134615384615385;0.00017018314136279774;0.00022591949704537097;0.21184863523573202;0.546875;True
D10;CD202;1975;32;32;14.439122596153847;0.0001447635129671057;0.0001961096202744609;0.21676004187344916;0.552734375;True
