grupo;banda_nm;n_unidades;n_dias;via;p_shapiro_residuo;F_anova_mr;epsilon_gg;p_anova_mr;p_anova_mr_gg;eta2_parcial;chi2_friedman;p_friedman;w_kendall;p_tempo;efeito_tempo;q_tempo;significativa
todas;416;24;7;anova_mr;0.3773564605166163;7.699956604981358;0.4925850125288867;3.782197424704602e-07;0.000180315571484674;0.25081327325824193;;;;0.000180315571484674;0.25081327325824193;0.00020467425956119327;True
todas;417;24;7;anova_mr;0.3777276287071901;7.784274368401701;0.4926194383390443;3.178570611244546e-07;0.0001647708232802757;0.25286528684242154;;;;0.0001647708232802757;0.25286528684242154;0.00019266835895811346;True
todas;418;24;7;anova_mr;0.3693396639230432;7.8811778143751425;0.4922380391142106;2.603865820641819e-07;0.00014938619730345176;0.2552097546845013;;;;0.00014938619730345176;0.2552097546845013;0.00017839941674331616;True
todas;419;24;7;anova_mr;0.3688166301151873;7.9276665816183725;0.49240635056869625;2.3666358390000803e-07;0.00014190664651035954;0.2563292824144102;;;;0.00014190664651035954;0.2563292824144102;0.0001732973306561612;True
todas;420;24;7;anova_mr;0.3763838183805616;7.950182090511438;0.49275715981937;2.259714098195045e-07;0.00013794420398844916;0.256870284874633;;;;0.00013794420398844916;0.256870284874633;0.00017016939660994282;True
todas;421;24;7;anova_mr;0.36950630465906;8.007335605683975;0.49256916125373656;2.0097040419310285e-07;0.00013017053459549264;0.2582400405991718;;;;0.00013017053459549264;0.2582400405991718;0.00016625987975103077;True
todas;422;24;7;anova_mr;0.3462470614545632;8.075357404853856;0.4923501371407865;1.7482804639450013e-07;0.00012150193749535499;0.2598637016349332;;;;0.00012150193749535499;0.2598637016349332;0.00015945637376600617;True
todas;423;24;7;anova_mr;0.3336499101814617;8.10242765740174;0.49274133406556503;1.654059873594012e-07;0.00011748123582814702;0.2605078853217276;;;;0.00011748123582814702;0.2605078853217276;0.00015601881815745968;True
todas;424;24;7;anova_mr;0.339468908442064;8.086590758930864;0.49368787190347274;1.7085402505643253e-07;0.00011798704982886965;0.26013115499349726;;;;0.00011798704982886965;0.26013115499349726;0.00015631042002106155;True
todas;425;24;7;anova_mr;0.36305140516088175;8.102612877660539;0.493897073285865;1.6534331976499947e-07;0.00011568968232766655;0.26051228909710805;;;;0.00011568968232766655;0.26051228909710805;0.00015440700858118133;True
todas;426;24;7;anova_mr;0.3748201211805484;8.157380399947389;0.49387181082747744;1.4782707839768568e-07;0.00010922970317409337;0.2618121387368356;;;;0.00010922970317409337;0.2618121387368356;0.00014815318115795812;True
todas;427;24;7;anova_mr;0.36592310187117605;8.221452157735634;0.49357578169010063;1.2969837632109975e-07;0.00010250504988071145;0.2633270264368095;;;;0.00010250504988071145;0.2633270264368095;0.00014118221303157784;True
todas;428;24;7;anova_mr;0.3480059014522606;8.253209978874079;0.4934770548076238;1.2156302991125807e-07;9.927017630216218e-05;0.2640755936575129;;;;9.927017630216218e-05;0.2640755936575129;0.0001378637791472855;True
todas;429;24;7;anova_mr;0.3475627976728989;8.256567554868399;0.4945639824714425;1.207336521274791e-07;9.748719248367349e-05;0.26415464655146975;;;;9.748719248367349e-05;0.26415464655146975;0.00013595291143860938;True
todas;430;24;7;anova_mr;0.3518983249793468;8.274555083241616;0.49547384591013854;1.1638685946657562e-07;9.449418992933805e-05;0.26457786725399374;;;;9.449418992933805e-05;0.26457786725399374;0.00013274893558948018;True
todas;431;24;7;anova_mr;0.34296121488548853;8.300241396397764;0.49617776872091723;1.104523456870256e-07;9.110025569875365e-05;0.26518138602448643;;;;9.110025569875365e-05;0.26518138602448643;0.00012893002289569372;True
todas;432;24;7;anova_mr;0.32299661947567926;8.302597054659834;0.4972379799505951;1.099236527858761e-07;8.958125867006622e-05;0.26523668436079095;;;;8.958125867006622e-05;0.26523668436079095;0.00012759121703966787;True
todas;433;24;7;anova_mr;0.3182689345012768;8.31910413493429;0.49844341957775173;1.0628996039538087e-07;8.660662255097109e-05;0.2656239494939738;;;;8.660662255097109e-05;0.2656239494939738;0.00012439026437681625;True
todas;434;24;7;anova_mr;0.32185699684872476;8.361006994351094;0.5001169090692567;9.760174124363692e-08;8.098289183588463e-05;0.26660518253948673;;;;8.098289183588463e-05;0.26660518253948673;0.00011914470864750107;True
todas;435;24;7;anova_mr;0.3289350427573537;8.421827300238371;0.5018634231902432;8.625124864804454e-08;7.412688525555812e-05;0.2680247466121896;;;;7.412688525555812e-05;0.2680247466121896;0.00011164996471412137;True
todas;436;24;7;anova_mr;0.332295035125222;8.476705737104215;0.502807599254426;7.715818031084595e-08;6.902368700048686e-05;0.2693009175706725;;;;6.902368700048686e-05;0.2693009175706725;0.00010502920937659504;True
todas;437;24;7;anova_mr;0.3326428776044875;8.526541408705908;0.5027687897397582;6.974235221242918e-08;6.550178320966604e-05;0.270455972260609;;;;6.550178320966604e-05;0.270455972260609;0.00010047116230552679;True
todas;438;24;7;anova_mr;0.3406370588926955;8.577062597463065;0.5029877086996202;6.295905707533201e-08;6.189498570541131e-05;0.2716231939240655;;;;6.189498570541131e-05;0.2716231939240655;9.593004745061429e-05;True
todas;439;24;7;anova_mr;0.3556757909162641;8.616585018552847;0.5038595079004451;5.812058194883196e-08;5.863082388294243e-05;0.27253370386133013;;;;5.863082388294243e-05;0.27253370386133013;9.150792138739613e-05;True
todas;440;24;7;anova_mr;0.36719373280943035;8.638571803806315;0.5040796011863209;5.5593467332943214e-08;5.7101734202276796e-05;0.27303924644180816;;;;5.7101734202276796e-05;0.27303924644180816;8.975049046381389e-05;True
todas;441;24;7;anova_mr;0.36358609922306695;8.665398926717288;0.5036987492603143;5.265995482099232e-08;5.5802385493753826e-05;0.2736551321134933;;;;5.5802385493753826e-05;0.2736551321134933;8.830043674242316e-05;True
todas;442;24;7;anova_mr;0.3504797216504183;8.7012584383885;0.5033588443544724;4.898160258797191e-08;5.3986123837477925e-05;0.2744767516185335;;;;5.3986123837477925e-05;0.2744767516185335;8.58963923989714e-05;True
todas;443;24;7;anova_mr;0.3497192185752571;8.745421689508932;0.5034639301467219;4.4806279919866575e-08;5.1447659567101115e-05;0.2754860771749986;;;;5.1447659567101115e-05;0.2754860771749986;8.271248276973176e-05;True
todas;444;24;7;anova_mr;0.3471456795242939;8.784757928179072;0.5044103408818027;4.139110424014784e-08;4.868534370080597e-05;0.27638272243662;;;;4.868534370080597e-05;0.27638272243662;7.901166740718826e-05;True
todas;445;24;7;anova_mr;0.33395233336768837;8.813024346237407;0.5056032171328825;3.910065214670194e-08;4.6442932826755625e-05;0.27702566880535334;;;;4.6442932826755625e-05;0.27702566880535334;7.613221871968774e-05;True
todas;446;24;7;anova_mr;0.31368237552217887;8.840117095921613;0.5063985714734603;3.702564322276996e-08;4.4611573204047924e-05;0.2776408475286022;;;;4.4611573204047924e-05;0.2776408475286022;7.367251149642525e-05;True
todas;447;24;7;anova_mr;0.2965945349715653;8.876320329000343;0.5066692358943705;3.4425553696152596e-08;4.276504576736343e-05;0.2784612601889582;;;;4.276504576736343e-05;0.2784612601889582;7.0885981569724e-05;True
todas;448;24;7;anova_mr;0.282759513113858;8.909512201429427;0.5071964274961483;3.220421464575795e-08;4.0971105751174695e-05;0.2792117956923928;;;;4.0971105751174695e-05;0.2792117956923928;6.838344583455117e-05;True
todas;449;24;7;anova_mr;0.27197422863468346;8.929645764924132;0.5079091270892948;3.092800795860739e-08;3.968882700926558e-05;0.27966629603932747;;;;3.968882700926558e-05;0.27966629603932747;6.664274831213919e-05;True
todas;450;24;7;anova_mr;0.2645833446054347;8.934010708007522;0.5085105739482833;3.065814428189925e-08;3.9157254988047134e-05;0.27976475581776195;;;;3.9157254988047134e-05;0.27976475581776195;6.588676657938409e-05;True
todas;451;24;7;anova_mr;0.25983081010313425;8.941657359272414;0.5089314430695466;3.0191115833907215e-08;3.860079968533182e-05;0.27993717604251744;;;;3.860079968533182e-05;0.27993717604251744;6.503236870063469e-05;True
todas;452;24;7;anova_mr;0.2595790601979535;8.955652861008218;0.5093960427198666;2.9354879348212027e-08;3.777191143257206e-05;0.280252539353867;;;;3.777191143257206e-05;0.280252539353867;6.387756161255224e-05;True
todas;453;24;7;anova_mr;0.26249276811794053;8.969000915096894;0.5100100816733918;2.8579159119979853e-08;3.6903824484827046e-05;0.2805530563472008;;;;3.6903824484827046e-05;0.2805530563472008;6.28070184862789e-05;True
todas;454;24;7;anova_mr;0.25891064666731156;8.982056890050183;0.5106756537038125;2.7840470575359303e-08;3.6038401871670615e-05;0.2808467548203429;;;;3.6038401871670615e-05;0.2808467548203429;6.149081085638817e-05;True
todas;455;24;7;anova_mr;0.24784666865362592;8.998232714829516;0.5112478394225207;2.6951988143701818e-08;3.512436277129724e-05;0.2812103029258645;;;;3.512436277129724e-05;0.2812103029258645;6.016172905442707e-05;True
todas;456;24;7;anova_mr;0.23463415039943314;9.024890844966487;0.5116522485643148;2.554986783383666e-08;3.393760524089659e-05;0.28180863718337934;;;;3.393760524089659e-05;0.28180863718337934;5.842866056937867e-05;True
todas;457;24;7;anova_mr;0.22295370199666836;9.062681564190523;0.5115987906602533;2.3687636216249427e-08;3.2627339093848674e-05;0.28265513432015166;;;;3.2627339093848674e-05;0.28265513432015166;5.653712714576113e-05;True
todas;458;24;7;anova_mr;0.21334065286226594;9.10035619799652;0.5110385439414001;2.1967692509205403e-08;3.161329454460853e-05;0.2834970472559586;;;;3.161329454460853e-05;0.2834970472559586;5.4922446699085816e-05;True
todas;459;24;7;anova_mr;0.2073746264742738;9.143077740217867;0.5107221270021294;2.0169555593966166e-08;3.0359159038637042e-05;0.2844493552892703;;;;3.0359159038637042e-05;0.2844493552892703;5.315837021706302e-05;True
todas;460;24;7;anova_mr;0.20218089995773397;9.184557557052118;0.5108796574097906;1.8566133718098437e-08;2.8986356241238e-05;0.2853715649429409;;;;2.8986356241238e-05;0.2853715649429409;5.1022097415407074e-05;True
todas;461;24;7;anova_mr;0.19712423377886656;9.211709771544117;0.511391401481632;1.75869920996355e-08;2.79470291868906e-05;0.285973946644762;;;;2.79470291868906e-05;0.285973946644762;4.938787168476963e-05;True
todas;462;24;7;anova_mr;0.19699358305501335;9.237291044724149;0.5118302503574047;1.6712316766379554e-08;2.701907116212973e-05;0.28654054808479;;;;2.701907116212973e-05;0.28654054808479;4.800196685186877e-05;True
todas;463;24;7;anova_mr;0.1979929035416338;9.260082879149838;0.5122938763204712;1.5970139536143508e-08;2.6188528799527624e-05;0.2870446090866916;;;;2.6188528799527624e-05;0.2870446090866916;4.67752332569103e-05;True
todas;464;24;7;anova_mr;0.1962333927176852;9.277806304935604;0.5128615968120391;1.541612016941658e-08;2.5478539235430663e-05;0.28743608587541875;;;;2.5478539235430663e-05;0.28743608587541875;4.5690373716154856e-05;True
todas;465;24;7;anova_mr;0.19188960000316196;9.294053164273015;0.513522650335733;1.4925349521943828e-08;2.4790162429430632e-05;0.2877945706287202;;;;2.4790162429430632e-05;0.2877945706287202;4.469589339503282e-05;True
todas;466;24;7;anova_mr;0.18795232768168957;9.311475289839668;0.5141837185946174;1.4416620679269376e-08;2.4089545103662382e-05;0.2881785869049334;;;;2.4089545103662382e-05;0.2881785869049334;4.3545460073843494e-05;True
todas;467;24;7;anova_mr;0.1859742724779626;9.331538524892343;0.5144828992523667;1.3852458456074052e-08;2.347365149717173e-05;0.2886203054552417;;;;2.347365149717173e-05;0.2886203054552417;4.266775292547133e-05;True
todas;468;24;7;anova_mr;0.184529636204736;9.359373944829633;0.5143534215710303;1.310653183128458e-08;2.2837252535778908e-05;0.28923223177267526;;;;2.2837252535778908e-05;0.28923223177267526;4.16811057210391e-05;True
todas;469;24;7;anova_mr;0.18263724559416056;9.393473901859817;0.5145391060541861;1.2247851963410995e-08;2.196381188404567e-05;0.28998044267553863;;;;2.196381188404567e-05;0.28998044267553863;4.036265842790236e-05;True
todas;470;24;7;anova_mr;0.17640202149381012;9.431095466340087;0.5151288561242136;1.1366329789154549e-08;2.0912490829439493e-05;0.29080409806472707;;;;2.0912490829439493e-05;0.29080409806472707;3.8858258342324285e-05;True
todas;471;24;7;anova_mr;0.16873325824838137;9.463653654904343;0.515639277823961;1.065539729753812e-08;2.0042649873161245e-05;0.2915153591615111;;;;2.0042649873161245e-05;0.2915153591615111;3.760811830132503e-05;True
todas;472;24;7;anova_mr;0.16457498404985088;9.482993116125282;0.5158101278638717;1.025457883726565e-08;1.9583748047608176e-05;0.29193717100588595;;;;1.9583748047608176e-05;0.29193717100588595;3.68505456219782e-05;True
todas;473;24;7;anova_mr;0.16067020357527517;9.493703061058984;0.5160141832003943;1.0039209569052781e-08;1.9300728305686977e-05;0.2921705489589582;;;;1.9300728305686977e-05;0.2921705489589582;3.642058335649407e-05;True
todas;474;24;7;anova_mr;0.1569595428593597;9.501093146896606;0.5161906980801594;9.893274245336147e-09;1.9096982066326777e-05;0.2923314949424655;;;;1.9096982066326777e-05;0.2923314949424655;3.613819835780818e-05;True
todas;475;24;7;anova_mr;0.15448689981737906;9.508690314398347;0.5163325762379571;9.745486524820787e-09;1.890154177600128e-05;0.2924968746030004;;;;1.890154177600128e-05;0.2924968746030004;3.586997132491152e-05;True
todas;476;24;7;anova_mr;0.1540407441777228;9.515310638587067;0.5165436672215831;9.618523720749244e-09;1.8706888935265807e-05;0.2926409267422133;;;;1.8706888935265807e-05;0.2926409267422133;3.555107200215522e-05;True
todas;477;24;7;anova_mr;0.15566870427951518;9.516804960075286;0.5168245099659302;9.590098315642252e-09;1.8594386180737503e-05;0.2926734336832966;;;;1.8594386180737503e-05;0.2926734336832966;3.5387606748526075e-05;True
todas;478;24;7;anova_mr;0.1559128958915284;9.52328290566856;0.5172635759965521;9.467852626494812e-09;1.8339112107934947e-05;0.29281431807761094;;;;1.8339112107934947e-05;0.29281431807761094;3.495157457375333e-05;True
todas;479;24;7;anova_mr;0.15283069210840466;9.540978091129578;0.5178956792344007;9.141900488308591e-09;1.781855948488546e-05;0.2931988726463749;;;;1.781855948488546e-05;0.2931988726463749;3.415436940001e-05;True
todas;480;24;7;anova_mr;0.14865832713520089;9.56305326746321;0.5186030118351872;8.751133043860628e-09;1.7211280209009033e-05;0.2936780279452035;;;;1.7211280209009033e-05;0.2936780279452035;3.322871439195964e-05;True
todas;481;24;7;anova_mr;0.14374306746791488;9.583655861265756;0.5190379695128983;8.401688357537949e-09;1.6722552422405776e-05;0.2941246342052873;;;;1.6722552422405776e-05;0.2941246342052873;3.242573299903355e-05;True
todas;482;24;7;anova_mr;0.13930965658040134;9.595941934286943;0.5193569055757705;8.200056885963111e-09;1.6421917632075158e-05;0.29439069297743425;;;;1.6421917632075158e-05;0.29439069297743425;3.188907261112269e-05;True
todas;483;24;7;anova_mr;0.13533287475893363;9.60099498491239;0.5197800846235976;8.118556920972861e-09;1.6223805456715743e-05;0.29450006017778574;;;;1.6223805456715743e-05;0.29450006017778574;3.164234173747771e-05;True
todas;484;24;7;anova_mr;0.13018811311916267;9.613830354465492;0.5199995476863863;7.915202774679385e-09;1.5947900721743585e-05;0.2947777139323092;;;;1.5947900721743585e-05;0.2947777139323092;3.114970082492606e-05;True
todas;485;24;7;anova_mr;0.12605633931038396;9.627758369905296;0.5201432972996571;7.700362784067199e-09;1.5677448574093725e-05;0.2950787565837071;;;;1.5677448574093725e-05;0.2950787565837071;3.075634551393424e-05;True
todas;486;24;7;anova_mr;0.12371781492853462;9.635889642807092;0.5203459587153273;7.577675538553008e-09;1.549208040494369e-05;0.2952543885970282;;;;1.549208040494369e-05;0.2952543885970282;3.048220827835754e-05;True
todas;487;24;7;anova_mr;0.12229304015333065;9.641742073806816;0.5206855325680205;7.490598035442555e-09;1.531221077743466e-05;0.2953807444469631;;;;1.531221077743466e-05;0.2953807444469631;3.0217302213667214e-05;True
todas;488;24;7;anova_mr;0.11853351175995652;9.661060314188028;0.5210438799672724;7.210286824400995e-09;1.4914661355553541e-05;0.2957975099783042;;;;1.4914661355553541e-05;0.2957975099783042;2.9651767218779065e-05;True
todas;489;24;7;anova_mr;0.11426597714049691;9.68482217083984;0.5214473275348684;6.880006907738241e-09;1.444820096564544e-05;0.29630946499321237;;;;1.444820096564544e-05;0.29630946499321237;2.885320850538462e-05;True
todas;490;24;7;anova_mr;0.11181553284273066;9.702849932212699;0.5218794770959884;6.639676005211854e-09;1.4075108935440417e-05;0.29669738118619676;;;;1.4075108935440417e-05;0.29669738118619676;2.822698874656378e-05;True
todas;491;24;7;anova_mr;0.1098906083745928;9.71391644737554;0.5222750159947925;6.4963726855524465e-09;1.3821507834355328e-05;0.29693529550341674;;;;1.3821507834355328e-05;0.29693529550341674;2.785148486681556e-05;True
todas;492;24;7;anova_mr;0.10705303612725137;9.71446390236305;0.5228693509168607;6.489365344067737e-09;1.3680966069665878e-05;0.296947060827775;;;;1.3680966069665878e-05;0.296947060827775;2.7609925481984312e-05;True
todas;493;24;7;anova_mr;0.10281653876734853;9.7134107156568;0.5236324374573258;6.5028527795639485e-09;1.3527909614379649e-05;0.29692442650157275;;;;1.3527909614379649e-05;0.29692442650157275;2.74253220710337e-05;True
todas;494;24;7;anova_mr;0.09824167493958347;9.723706898237902;0.5243127109576006;6.372204425958979e-09;1.3233244875596974e-05;0.2971456421021025;;;;1.3233244875596974e-05;0.2971456421021025;2.6868716039206014e-05;True
todas;495;24;7;anova_mr;0.09500084038502216;9.728889556000064;0.5248996040136753;6.307449890304839e-09;1.3035384928919102e-05;0.29725693990789565;;;;1.3035384928919102e-05;0.29725693990789565;2.6547674184505977e-05;True
todas;496;24;7;anova_mr;0.09254193341164885;9.731081979711993;0.5255181826772539;6.2802575470213756e-09;1.2874852614322759e-05;0.29730401169578496;;;;1.2874852614322759e-05;0.29730401169578496;2.6300922160145573e-05;True
todas;497;24;7;anova_mr;0.08957112423384189;9.740059430009312;0.526246259749636;6.170143209349019e-09;1.260173641280985e-05;0.2974966936401356;;;;1.260173641280985e-05;0.2974966936401356;2.5807079182050716e-05;True
todas;498;24;7;anova_mr;0.0854637519380369;9.762466317106831;0.5270192922652744;5.903754215134264e-09;1.2148985998850251e-05;0.2979771492968888;;;;1.2148985998850251e-05;0.2979771492968888;2.5242683195122762e-05;True
todas;499;24;7;anova_mr;0.08288021886487379;9.769229165072678;0.5279924156043102;5.825662028950337e-09;1.1871283126637942e-05;0.29812203136854015;;;;1.1871283126637942e-05;0.29812203136854015;2.4981635250969436e-05;True
todas;500;24;7;anova_mr;0.08092687320187408;9.766809142756955;0.5289607522185761;5.85348576056801e-09;1.1715658916307946e-05;0.2980701935365559;;;;1.1715658916307946e-05;0.2980701935365559;2.4981635250969436e-05;True
todas;501;24;7;anova_mr;0.0793768083729759;9.764086054327205;0.5297820011678257;5.8849547787952696e-09;1.1593734428291053e-05;0.2980118547527025;;;;1.1593734428291053e-05;0.2980118547527025;2.4974281147334165e-05;True
todas;502;24;7;anova_mr;0.07755630980297337;9.744770732003452;0.5309211331520495;6.113139793881848e-09;1.1620146045871428e-05;0.2975977694807707;;;;1.1620146045871428e-05;0.2975977694807707;2.4974281147334165e-05;True
todas;503;24;7;anova_mr;0.07576977033472516;9.724601461682262;0.5322686168784431;6.360979484774357e-09;1.1619158812061863e-05;0.2971648554091315;;;;1.1619158812061863e-05;0.2971648554091315;2.4974281147334165e-05;True
todas;504;24;7;anova_mr;0.07540284434521755;9.705182805615973;0.5335247511072303;6.609203217155576e-09;1.1627247659911565e-05;0.2967475480353972;;;;1.1627247659911565e-05;0.2967475480353972;2.4974281147334165e-05;True
todas;505;24;7;anova_mr;0.07725911040215436;9.675547542802391;0.5346076723065489;7.007059030743101e-09;1.179965491781365e-05;0.2961097294583415;;;;1.179965491781365e-05;0.2961097294583415;2.4981635250969436e-05;True
todas;506;24;7;anova_mr;0.07966198349791292;9.646369713829847;0.5357877033385818;7.422461410255111e-09;1.195175890250985e-05;0.2954806245958611;;;;1.195175890250985e-05;0.2954806245958611;2.506679732143353e-05;True
todas;507;24;7;anova_mr;0.08632998788802398;9.627823476944457;0.5371727129901098;7.699372487839794e-09;1.1928366545658151e-05;0.29508016321553565;;;;1.1928366545658151e-05;0.29508016321553565;2.505707186320643e-05;True
todas;508;24;7;anova_mr;0.09790963417189419;9.611379948196126;0.5387552298415098;7.953623137227942e-09;1.184138450443999e-05;0.2947247238069658;;;;1.184138450443999e-05;0.2947247238069658;2.4981635250969436e-05;True
todas;509;24;7;anova_mr;0.11302894927205243;9.576644635495784;0.5404422417860718;8.51899332514243e-09;1.197579219443631e-05;0.2939727139688595;;;;1.197579219443631e-05;0.2939727139688595;2.5077834438506126e-05;True
todas;510;24;7;anova_mr;0.13160948775673476;9.54721140961718;0.5420161761615353;9.02980458645541e-09;1.2065659342990393e-05;0.29333423651760626;;;;1.2065659342990393e-05;0.29333423651760626;2.5226480253889146e-05;True
todas;511;24;7;anova_mr;0.14921861768877326;9.520927550454328;0.5435186487775931;9.512117180615732e-09;1.2129962357219068e-05;0.29276309956667634;;;;1.2129962357219068e-05;0.29276309956667634;2.5242683195122762e-05;True
todas;512;24;7;anova_mr;0.16379504853696641;9.486073904380174;0.5451807766609799;1.0192151762809096e-08;1.2282782020634659e-05;0.29200431952169953;;;;1.2282782020634659e-05;0.29200431952169953;2.535011485478799e-05;True
todas;513;24;7;anova_mr;0.187628587560846;9.459233745519805;0.5468453030274187;1.0749205749875408e-08;1.232929445556504e-05;0.291418886215249;;;;1.232929445556504e-05;0.291418886215249;2.535011485478799e-05;True
todas;514;24;7;anova_mr;0.21153388944292184;9.43661634039873;0.5484346845986543;1.1242482425514e-08;1.2334380007556346e-05;0.29092480674828397;;;;1.2334380007556346e-05;0.29092480674828397;2.535011485478799e-05;True
todas;515;24;7;anova_mr;0.2436909571083925;9.41423212271485;0.5499496705820808;1.1753233016938694e-08;1.2352488600648938e-05;0.2904351424113379;;;;1.2352488600648938e-05;0.2904351424113379;2.535011485478799e-05;True
todas;516;24;7;anova_mr;0.26751397054366777;9.399668433085807;0.5514689754561141;1.2098085398447064e-08;1.2262844360327298e-05;0.29011619216099993;;;;1.2262844360327298e-05;0.29011619216099993;2.535011485478799e-05;True
todas;517;24;7;anova_mr;0.30426691839303666;9.407845464504415;0.5529530161175152;1.1903220679379496e-08;1.1872087060006774e-05;0.29029530749918614;;;;1.1872087060006774e-05;0.29029530749918614;2.4981635250969436e-05;True
todas;518;24;7;anova_mr;0.338732794770905;9.420117951096964;0.5544872270298725;1.1616700638449174e-08;1.1431069339457917e-05;0.29056396294752607;;;;1.1431069339457917e-05;0.29056396294752607;2.487281537054687e-05;True
todas;519;24;7;anova_mr;0.38819208129650024;9.426651468168897;0.5561983783419495;1.1467022269193006e-08;1.1047155509837264e-05;0.2907069043938261;;;;1.1047155509837264e-05;0.2907069043938261;2.4274670659773988e-05;True
todas;520;24;7;anova_mr;0.46793457599380517;9.451646168095767;0.5577293760228778;1.0912198009978628e-08;1.0482945159977568e-05;0.29125321159787504;;;;1.0482945159977568e-05;0.29125321159787504;2.3459321162026854e-05;True
todas;521;24;7;anova_mr;0.5845220258661059;9.482547841983882;0.558939782999409;1.0263633526903739e-08;9.929433891013868e-06;0.2919274648070443;;;;9.929433891013868e-06;0.2919274648070443;2.2573307582912125e-05;True
todas;522;24;7;anova_mr;0.6561469165216175;9.51695939006859;0.5599331803583778;9.587165555133611e-09;9.39864188586725e-06;0.29267679292840904;;;;9.39864188586725e-06;0.29267679292840904;2.2189315201191e-05;True
todas;523;24;7;anova_mr;0.7033281500197928;9.560812548040646;0.5610346480667813;8.7900145112997e-09;8.784867751414441e-06;0.29362942137683135;;;;8.784867751414441e-06;0.29362942137683135;2.201710446387967e-05;True
todas;524;24;7;anova_mr;0.7629749984559995;9.605313237325305;0.5621844701373683;8.049558215427336e-09;8.1977444272859e-06;0.29459349669211315;;;;8.1977444272859e-06;0.29459349669211315;2.201710446387967e-05;True
todas;525;24;7;anova_mr;0.816548946397915;9.650512446334085;0.5632785754341487;7.361996658157417e-09;7.649567863553419e-06;0.29557001477989425;;;;7.649567863553419e-06;0.29557001477989425;2.201710446387967e-05;True
todas;526;24;7;anova_mr;0.8463190715940845;9.696308854591736;0.5643890543809363;6.725878217030032e-09;7.130392710068623e-06;0.29655668160322096;;;;7.130392710068623e-06;0.29655668160322096;2.201710446387967e-05;True
todas;527;24;7;anova_mr;0.862022507093042;9.744457572950907;0.5655686658937173;6.11691220727689e-09;6.620285548190453e-06;0.2975910518976035;;;;6.620285548190453e-06;0.2975910518976035;2.1415742112306164e-05;True
todas;528;24;7;anova_mr;0.8736259809198929;9.78647746014466;0.5669696004837131;5.631191202494979e-09;6.166816287620403e-06;0.2984912750093734;;;;6.166816287620403e-06;0.2984912750093734;2.0393234060051627e-05;True
todas;529;24;7;anova_mr;0.8959373307137815;9.820502950523286;0.568573941021801;5.2666034168054375e-09;5.777141596762576e-06;0.2992185392566237;;;;5.777141596762576e-06;0.2992185392566237;1.939261601325327e-05;True
todas;530;24;7;anova_mr;0.9307409946749534;9.851979972160539;0.5701412088636438;4.950614229107743e-09;5.430373771930786e-06;0.2998899908166666;;;;5.430373771930786e-06;0.2998899908166666;1.836703635265704e-05;True
todas;531;24;7;anova_mr;0.9526004258871836;9.878212872685305;0.5717807778497302;4.701968294008924e-09;5.128468635216826e-06;0.3004485952730104;;;;5.128468635216826e-06;0.3004485952730104;1.7568292555511997e-05;True
todas;532;24;7;anova_mr;0.9647278236749802;9.898954601914301;0.5733532338156968;4.5143444527765125e-09;4.878904275401954e-06;0.30088963985920414;;;;4.878904275401954e-06;0.30088963985920414;1.693043145957665e-05;True
todas;533;24;7;anova_mr;0.9717310053271376;9.918112086984184;0.5750422487178845;4.347786277329339e-09;4.640541819575421e-06;0.30129650390569646;;;;4.640541819575421e-06;0.30129650390569646;1.671826989946464e-05;True
todas;534;24;7;anova_mr;0.9765262732613829;9.931982375530309;0.5769507745233646;4.231089346781952e-09;4.424387079178548e-06;0.30159078376375364;;;;4.424387079178548e-06;0.30159078376375364;1.6357750989666324e-05;True
todas;535;24;7;anova_mr;0.9796544408673984;9.943941261427902;0.578701757712096;4.133021219100367e-09;4.238384041474189e-06;0.30184431129588823;;;;4.238384041474189e-06;0.30184431129588823;1.593523468266751e-05;True
todas;536;24;7;anova_mr;0.9811321081535821;9.95240717078805;0.5801928677909927;4.064990627368138e-09;4.094131693354055e-06;0.3020236767288658;;;;4.094131693354055e-06;0.3020236767288658;1.5663160399823844e-05;True
todas;537;24;7;anova_mr;0.9824414135331798;9.958495275935102;0.5815208503654924;4.01676920756332e-09;3.976396398719159e-06;0.30215260716730513;;;;3.976396398719159e-06;0.30215260716730513;1.5398450981706658e-05;True
todas;538;24;7;anova_mr;0.9825172001640012;9.967849163248601;0.58300990469356;3.943806336148605e-09;3.83689557697723e-06;0.3023506057034624;;;;3.83689557697723e-06;0.3023506057034624;1.5243715244244123e-05;True
todas;539;24;7;anova_mr;0.9827973890818543;9.975520700362567;0.5845524591878636;3.884968359882044e-09;3.7061286068928174e-06;0.3025129092276285;;;;3.7061286068928174e-06;0.3025129092276285;1.5004205511541831e-05;True
todas;540;24;7;anova_mr;0.9833689558716854;9.974128955800307;0.5860972789376551;3.8955761911677e-09;3.617933648444494e-06;0.3024834702736192;;;;3.617933648444494e-06;0.3024834702736192;1.491839306889458e-05;True
todas;541;24;7;anova_mr;0.9834842096942629;9.964383429793974;0.5875878695944947;3.970682264504892e-09;3.570093221621521e-06;0.3022772578475693;;;;3.570093221621521e-06;0.3022772578475693;1.4913951804219944e-05;True
todas;542;24;7;anova_mr;0.9836172122299994;9.94920212943122;0.5889688226498608;4.09061145708319e-09;3.552297051231773e-06;0.30195578303683085;;;;3.552297051231773e-06;0.30195578303683085;1.4913951804219944e-05;True
