genotipo_avaliado;fold;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_nirrig;acerto
BR16;5;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.994;True
BR16;5;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.068;True
BR16;5;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;IRRIG;0.16;False
BR16;5;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.528;True
BR16;5;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.022;True
BR16;5;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;IRRIG;0.384;False
BR16;5;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.736;True
BR16;5;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.612;True
BR16;5;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;5;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;5;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;5;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.894;True
BR16;5;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.126;True
BR16;5;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;5;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;5;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;5;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.742;True
BR16;5;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.822;True
BR16;5;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;5;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.924;True
BR16;5;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.984;True
BR16;5;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.958;True
BR16;5;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;5;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.994;True
BR16;5;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;5;B1_BR16_IRR_REP_RECUP00002.asd;B1;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.076;True
BR16;5;B1_BR16_IRR_REP_RECUP00006.asd;B1;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.082;True
BR16;5;B1_BR16_NIRR_REP_RECUP00002.asd;B1;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;1.0;True
BR16;5;B1_BR16_NIRR_REP_RECUP00003.asd;B1;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;1.0;True
BR16;5;B2_BR16_IRR_REP_RECUP00000.asd;B2;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.002;True
BR16;5;B2_BR16_IRR_REP_RECUP00007.asd;B2;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.238;True
BR16;5;B2_BR16_NIRR_REP_RECUP00005.asd;B2;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.852;True
BR16;5;B2_BR16_NIRR_REP_RECUP00006.asd;B2;BR16;NIRRIG;D09M;manha;D09;NIRRIG;IRRIG;0.35;False
BR16;5;B3_BR16_IRR_REP_RECUP00001.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;5;B3_BR16_IRR_REP_RECUP00007.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.062;True
BR16;5;B3_BR16_NIRR_REP_RECUP00004.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;1.0;True
BR16;5;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;5;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.994;True
BR16;5;B1_BR16_IRR_REP_RECUP00002.asd;B1;BR16;IRRIG;D10M;manha;D10;IRRIG;NIRRIG;0.852;False
BR16;5;B1_BR16_IRR_REP_RECUP00006.asd;B1;BR16;IRRIG;D10M;manha;D10;IRRIG;NIRRIG;0.65;False
BR16;5;B1_BR16_NIRR_REP_RECUP00002.asd;B1;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.876;True
BR16;5;B1_BR16_NIRR_REP_RECUP00003.asd;B1;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.898;True
BR16;5;B2_BR16_IRR_REP_RECUP00000.asd;B2;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.082;True
BR16;5;B2_BR16_IRR_REP_RECUP00007.asd;B2;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.0;True
BR16;5;B2_BR16_NIRR_REP_RECUP00005.asd;B2;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.93;True
BR16;5;B2_BR16_NIRR_REP_RECUP00006.asd;B2;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.906;True
BR16;5;B3_BR16_IRR_REP_RECUP00001.asd;B3;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.0;True
BR16;5;B3_BR16_IRR_REP_RECUP00007.asd;B3;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.142;True
BR16;5;B3_BR16_NIRR_REP_RECUP00004.asd;B3;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.992;True
BR16;5;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D10M;manha;D10;IRRIG;NIRRIG;0.832;False
BR16;5;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D10M;manha;D10;IRRIG;NIRRIG;0.57;False
BR16;5;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.726;True
