banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
615;42;10;13;2.6607817896594823e-05;0.9093253848718439;0.23809523809523808;0.30952380952380953
616;42;11;13;2.8918317585609405e-05;0.9102699149002147;0.2619047619047619;0.30952380952380953
617;42;11;13;3.146446615747458e-05;0.911013243889548;0.2619047619047619;0.30952380952380953
618;42;11;13;3.40009492347134e-05;0.9116027585642341;0.2619047619047619;0.30952380952380953
619;42;11;14;3.613813952913676e-05;0.9117807889145767;0.2619047619047619;0.3333333333333333
620;42;11;14;3.820905891690714e-05;0.9119806616447295;0.2619047619047619;0.3333333333333333
621;42;11;14;4.006657471611867e-05;0.912372651798874;0.2619047619047619;0.3333333333333333
622;42;11;14;4.180926125888779e-05;0.9125391816572048;0.2619047619047619;0.3333333333333333
623;42;12;14;4.3422160716695606e-05;0.9126638716406643;0.2857142857142857;0.3333333333333333
624;42;12;15;4.4730394673991256e-05;0.912453055071127;0.2857142857142857;0.35714285714285715
625;42;12;15;4.568935999441308e-05;0.9122581187347296;0.2857142857142857;0.35714285714285715
626;42;12;15;4.636271905606664e-05;0.9121565856784029;0.2857142857142857;0.35714285714285715
627;42;12;16;4.705874760559774e-05;0.911989505867844;0.2857142857142857;0.38095238095238093
628;42;12;16;4.747863288129049e-05;0.9118501528405365;0.2857142857142857;0.38095238095238093
629;42;12;16;4.7812146464007984e-05;0.911587271056864;0.2857142857142857;0.38095238095238093
630;42;12;16;4.8409321759743656e-05;0.9115552529480087;0.2857142857142857;0.38095238095238093
631;42;12;16;4.934720044911508e-05;0.9121255303288004;0.2857142857142857;0.38095238095238093
632;42;12;16;5.066528438672536e-05;0.9126248419637313;0.2857142857142857;0.38095238095238093
633;42;12;16;5.220180868304553e-05;0.913382482414614;0.2857142857142857;0.38095238095238093
634;42;13;16;5.468292205055241e-05;0.9139825377918106;0.30952380952380953;0.38095238095238093
635;42;14;16;5.871775889761807e-05;0.9148291586702264;0.3333333333333333;0.38095238095238093
636;42;14;16;6.365813389974053e-05;0.9158721876449571;0.3333333333333333;0.38095238095238093
637;42;15;16;6.980404917737974e-05;0.9171443057186952;0.35714285714285715;0.38095238095238093
638;42;15;16;7.732369092549441e-05;0.9178802650832558;0.35714285714285715;0.38095238095238093
639;42;15;16;8.656873086467175e-05;0.9187653741753197;0.35714285714285715;0.38095238095238093
640;42;15;16;9.726206781238363e-05;0.920686826533098;0.35714285714285715;0.38095238095238093
641;42;13;17;0.00010973398625933789;0.9212062907893277;0.30952380952380953;0.40476190476190477
642;42;13;17;9.475691226124093e-05;0.921865401026241;0.30952380952380953;0.40476190476190477
643;42;14;17;7.984566184999037e-05;0.9229306350344564;0.3333333333333333;0.40476190476190477
644;42;14;18;6.905785743345192e-05;0.9239191213305067;0.3333333333333333;0.42857142857142855
645;42;14;18;5.994687289724591e-05;0.9237836210201911;0.3333333333333333;0.42857142857142855
646;42;15;18;5.2054735470208966e-05;0.9222258068224697;0.35714285714285715;0.42857142857142855
647;42;16;18;4.56016970770196e-05;0.9203096597981428;0.38095238095238093;0.42857142857142855
648;42;15;18;4.0370397037951346e-05;0.918967814922403;0.35714285714285715;0.42857142857142855
649;42;15;18;3.6030302521507986e-05;0.9192135942539787;0.35714285714285715;0.42857142857142855
650;42;15;17;3.240807634652387e-05;0.9193800837844859;0.35714285714285715;0.40476190476190477
651;42;15;17;2.9358502259799055e-05;0.919515975103369;0.35714285714285715;0.40476190476190477
652;42;15;17;2.6343667720870493e-05;0.91960159540119;0.35714285714285715;0.40476190476190477
653;42;15;17;2.3863086022894545e-05;0.919612211018813;0.35714285714285715;0.40476190476190477
654;42;15;17;2.198452021935696e-05;0.9196691554009537;0.35714285714285715;0.40476190476190477
655;42;15;17;2.022993422129248e-05;0.9197919292976565;0.35714285714285715;0.40476190476190477
656;42;16;17;1.8443737589613352e-05;0.9199155317503287;0.38095238095238093;0.40476190476190477
657;42;16;17;1.6948803279066247e-05;0.9201656319921085;0.38095238095238093;0.40476190476190477
658;42;15;17;1.5785081508867373e-05;0.9199991079562844;0.35714285714285715;0.40476190476190477
659;42;14;17;1.4606986318463498e-05;0.919244843524488;0.3333333333333333;0.40476190476190477
660;42;15;17;1.3558628658832002e-05;0.9185792110464716;0.35714285714285715;0.40476190476190477
661;42;15;17;1.2722815654201879e-05;0.9178510376186404;0.35714285714285715;0.40476190476190477
662;42;15;17;1.1913741564228702e-05;0.9171986698007892;0.35714285714285715;0.40476190476190477
663;42;15;17;1.1155447330935857e-05;0.916631252413922;0.35714285714285715;0.40476190476190477
664;42;15;17;1.0434114990232827e-05;0.9160818614958275;0.35714285714285715;0.40476190476190477
665;42;15;17;9.756147429625419e-06;0.9158062102700205;0.35714285714285715;0.40476190476190477
666;42;15;16;9.142536815466766e-06;0.9157452143400051;0.35714285714285715;0.38095238095238093
667;42;14;16;8.705661001572371e-06;0.9164701003972411;0.3333333333333333;0.38095238095238093
668;42;14;15;8.432788450200236e-06;0.9170196229328152;0.3333333333333333;0.35714285714285715
669;42;14;15;8.110003258711647e-06;0.9176505296147426;0.3333333333333333;0.35714285714285715
670;42;14;16;7.85566730150307e-06;0.9178291262668183;0.3333333333333333;0.38095238095238093
671;42;14;16;7.66616536377478e-06;0.917305590821986;0.3333333333333333;0.38095238095238093
672;42;14;16;7.503806407396591e-06;0.9167146848865939;0.3333333333333333;0.38095238095238093
673;42;14;16;7.230424072505336e-06;0.9162522261856538;0.3333333333333333;0.38095238095238093
