grupo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
todas;445;168;0.9921377439210542;0.49234977283314907;0.7002839001947218;True;True
todas;446;168;0.9921031176276435;0.48835303946621494;0.6960473133740145;True;True
todas;447;168;0.9920486715381177;0.4821064103441483;0.6885795596210642;True;True
todas;448;168;0.9919360469521034;0.469334920400414;0.6755129275377187;True;True
todas;449;168;0.9918069203655272;0.4549483339883627;0.6641274256299872;True;True
todas;450;168;0.9917248341865486;0.4459490257699343;0.65612729688245;True;True
todas;451;168;0.9916930752486738;0.4424982787715441;0.6528869674506211;True;True
todas;452;168;0.991624129628635;0.43506740631332513;0.6447422329108596;True;True
todas;453;168;0.991524078005034;0.42443271145569006;0.6347159236650398;True;True
todas;454;168;0.9914236649084249;0.4139391127347359;0.6224260412162341;True;True
todas;455;168;0.9912847353035862;0.39972114307066864;0.6052160754275737;True;True
todas;456;168;0.9911902342292197;0.3902516871792412;0.5942139646656449;True;True
todas;457;168;0.9911163828717071;0.3829660064918444;0.5841478618124608;True;True
todas;458;168;0.9909593031488226;0.36780572908636244;0.565070824236801;True;True
todas;459;168;0.9908218384680977;0.3549151561946855;0.5497968167336102;True;True
todas;460;168;0.9907556526421732;0.34883419880655064;0.5411943583602385;True;True
todas;461;168;0.9907263594699928;0.3461688679762319;0.5397379670276751;True;True
todas;462;168;0.9906649622007193;0.3406342419977698;0.5374310248705597;True;True
todas;463;168;0.9905981963116685;0.3346951636961405;0.5321393649153365;True;True
todas;464;168;0.9905311825909487;0.32881715946108236;0.5256461372211068;True;True
todas;465;168;0.9904488738844583;0.32171119569979667;0.518734011305254;True;True
todas;466;168;0.9904117517585421;0.3185471881994223;0.5169918288145644;True;True
todas;467;168;0.9903697011026491;0.3149937006944076;0.5143726752581449;True;True
todas;468;168;0.9902761183032046;0.30720169404194114;0.5053524121953273;True;True
todas;469;168;0.9901707865539002;0.2986221445785546;0.4945520879068663;True;True
todas;470;168;0.9900741864625424;0.2909299639408059;0.48789644811332206;True;True
todas;471;168;0.9899951538947753;0.2847609623917563;0.48069525421028164;True;True
todas;472;168;0.9899273510448837;0.27955694889613;0.4730786321666358;True;True
todas;473;168;0.9898715148425445;0.275332287192247;0.46747228562193593;True;True
todas;474;168;0.9898278315908969;0.27206524240584185;0.46384523040264475;True;True
todas;475;168;0.9897940713885633;0.269563135073988;0.4603447044435881;True;True
todas;476;168;0.9897821191890924;0.2686820558813122;0.4599890622809443;True;True
todas;477;168;0.9897920148138197;0.26941135416314277;0.4603447044435881;True;True
todas;478;168;0.9897887382018684;0.2691696827909309;0.4603447044435881;True;True
todas;479;168;0.989750543157988;0.2663662739751787;0.45696355750028655;True;True
todas;480;168;0.9896840752507781;0.26154771832599505;0.45040669209623496;True;True
todas;481;168;0.9896235168990167;0.25722345615083464;0.4448274102574721;True;True
todas;482;168;0.989566099731457;0.2531810414820072;0.4385762804726324;True;True
todas;483;168;0.9895059451712649;0.24900550086949874;0.4335401377617504;True;True
todas;484;168;0.989461900272887;0.24598657105715688;0.42869555965328304;True;True
todas;485;168;0.9894337810818876;0.2440760855334334;0.42676901230099906;True;True
todas;486;168;0.989422351773193;0.24330329173883813;0.4257807605429667;True;True
todas;487;168;0.9894481276490232;0.24504918846656865;0.4277411791871764;True;True
