genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
BR16;640;448;0.980624001426293;1.0810536137434524e-05;2.7809351362573135e-05;False;False
BR16;641;448;0.9802966852458148;9.033725609466814e-06;2.372365073625664e-05;False;False
BR16;642;448;0.9799538367706857;7.496610153260647e-06;1.9916512207691172e-05;False;False
BR16;643;448;0.9795812090838629;6.131985714310161e-06;1.652654756905406e-05;False;False
BR16;644;448;0.9791941464955314;4.986486776879272e-06;1.3783402128543648e-05;False;False
BR16;645;448;0.9787748226704176;3.994361655700992e-06;1.1253345818465295e-05;False;False
BR16;646;448;0.978371369581443;3.233368712924622e-06;9.406580468380708e-06;False;False
BR16;647;448;0.9779575228832563;2.6085862175135927e-06;7.720361229610935e-06;False;False
BR16;648;448;0.9775342363441063;2.0987406999860157e-06;6.348845391845602e-06;False;False
BR16;649;448;0.9771112053446024;1.6923505941934613e-06;5.283121870153408e-06;False;False
BR16;650;448;0.9767194436508388;1.3891061131253194e-06;4.472616386216687e-06;False;False
BR16;651;448;0.9763644707118175;1.1632925018620398e-06;3.860700519933728e-06;False;False
BR16;652;448;0.9760188555648712;9.800806952581141e-07;3.3360499524118455e-06;False;False
BR16;653;448;0.9756633532222365;8.228126303681944e-07;2.924763786629405e-06;False;False
BR16;654;448;0.9753266679935031;6.980849558356951e-07;2.6456102740016817e-06;False;False
BR16;655;448;0.9749664000633693;5.862665593224748e-07;2.3079322709604527e-06;False;False
BR16;656;448;0.9745733146346632;4.853427278497675e-07;1.9328891938249968e-06;False;False
BR16;657;448;0.97415733433192;3.9808302778907276e-07;1.600918215677232e-06;False;False
BR16;658;448;0.9736944530479857;3.1995092532284155e-07;1.302022515549897e-06;False;False
BR16;659;448;0.9732288406603555;2.5737060378176445e-07;1.0685568995068802e-06;False;False
BR16;660;448;0.9727587223454295;2.0703407453236664e-07;8.737178742096378e-07;False;False
BR16;661;448;0.9722585829402763;1.6462063782853452e-07;7.034102670548423e-07;False;False
BR16;662;448;0.9717544264899747;1.3096127598142692e-07;5.678680275642845e-07;False;False
BR16;663;448;0.9712593858403885;1.048499627558707e-07;4.6565929036608475e-07;False;False
BR16;664;448;0.9707789701014393;8.467330014485776e-08;3.8084416359013873e-07;False;False
BR16;665;448;0.9703235231963748;6.927084102891584e-08;3.1642426492273136e-07;False;False
BR16;666;448;0.9698757231029543;5.695921728587237e-08;2.6430623224733987e-07;False;False
BR16;667;448;0.9694363106916757;4.7084117974174175e-08;2.2251042849085537e-07;False;False
BR16;668;448;0.9689924248154536;3.8907996856169255e-08;1.8688595211241952e-07;False;False
BR16;669;448;0.9685721381095178;3.2526712520820665e-08;1.5998150450888052e-07;False;False
BR16;670;448;0.9681584426370247;2.7305631553124722e-08;1.367249007508054e-07;False;False
BR16;671;448;0.9677393106876373;2.2900928344722056e-08;1.1684030854483815e-07;False;False
BR16;672;448;0.9673461780723989;1.9441131171966522e-08;1.0120243663376481e-07;False;False
BR16;673;448;0.966974182655393;1.6667787731447416e-08;8.765546830050936e-08;False;False
BR16;674;448;0.9666205472018223;1.4412693502290671e-08;7.698029784687022e-08;False;False
BR16;675;448;0.9662831512359035;1.2556837636557877e-08;6.813247087984182e-08;False;False
BR16;676;448;0.9659400255496366;1.0923532219952753e-08;6.055179617060297e-08;False;False
BR16;677;448;0.9655718600018167;9.41526657822186e-09;5.31975530356282e-08;False;False
BR16;678;448;0.9652087902607257;8.139508915002809e-09;4.6893631417614495e-08;False;False
BR16;679;448;0.9648754158127841;7.126613517748334e-09;4.193059584433826e-08;False;False
BR16;680;448;0.9645932388717718;6.372185884865404e-09;3.8103070699297216e-08;False;False
BR16;681;448;0.9643706978817516;5.836171498571199e-09;3.562496352252836e-08;False;False
BR16;682;448;0.9642412810823241;5.546286107754531e-09;3.426335182832694e-08;False;False
BR16;683;448;0.9642746376049884;5.619535853389154e-09;3.450798812964417e-08;False;False
BR16;684;448;0.964519829548683;6.189913481086654e-09;3.723024208125727e-08;False;False
BR16;685;448;0.9649508204415393;7.343593823822632e-09;4.299151641236058e-08;False;False
BR16;686;448;0.9656144971942627;9.578217858678624e-09;5.39695737037084e-08;False;False
BR16;687;448;0.9664781537545866;1.359678881866513e-08;7.338687859758468e-08;False;False
BR16;688;448;0.9675804842735471;2.143160448691717e-08;1.1019610130095037e-07;False;False
BR16;689;448;0.9689328153928406;3.792865564581552e-08;1.826095603980461e-07;False;False
BR16;690;448;0.9704386462569036;7.286486215004949e-08;3.299024994917252e-07;False;False
BR16;691;448;0.9719910504246718;1.457615056202464e-07;6.280606050990029e-07;False;False
BR16;692;448;0.9735203986617176;2.9487694015099487e-07;1.209585208499381e-06;False;False
BR16;693;448;0.9750039541240282;5.969942110777717e-07;2.3456611626829688e-06;False;False
